SN:US4300160800000166 BD:Jun  6 2017 VC:a4fd83a MD5:e01016c029c97fe76f1916ceca936799
                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 13:14:11.085,    1.39830e+02,    2.08562e+00,    0.00000e+00,    6.64766e+03,    0.00000e+00,    4.52473e+02,    0.00000e+00,    2.09957e+00,    0.00000e+00,    7.65188e+02,    0.00000e+00,    1.90099e+01,    0.00000e+00,    2.20884e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94612e+00,    0.00000e+00,   -1.02315e+00,    0.00000e+00,        1.94469,               ,              3,             -1,       Disabled
  14/04/2026 13:14:11.941,    1.41028e+02,    2.08604e+00,    0.00000e+00,    6.69072e+03,    0.00000e+00,    4.54032e+02,    0.00000e+00,    2.10009e+00,    0.00000e+00,    7.65229e+02,    0.00000e+00,    1.90111e+01,    0.00000e+00,    2.20967e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94720e+00,    0.00000e+00,   -1.02315e+00,    0.00000e+00,        1.94576,               ,              3,             -1,       Disabled
  14/04/2026 13:14:12.795,    1.40182e+02,    2.08508e+00,    0.00000e+00,    6.71831e+03,    0.00000e+00,    4.52380e+02,    0.00000e+00,    2.09919e+00,    0.00000e+00,    7.65276e+02,    0.00000e+00,    1.89892e+01,    0.00000e+00,    2.21025e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94722e+00,    0.00000e+00,   -1.02324e+00,    0.00000e+00,        1.94579,               ,              3,             -1,       Disabled
  14/04/2026 13:14:13.648,    1.39710e+02,    2.08576e+00,    0.00000e+00,    6.70952e+03,    0.00000e+00,    4.52260e+02,    0.00000e+00,    2.09985e+00,    0.00000e+00,    7.65269e+02,    0.00000e+00,    1.90128e+01,    0.00000e+00,    2.21094e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94660e+00,    0.00000e+00,   -1.02324e+00,    0.00000e+00,        1.94518,               ,              3,             -1,       Disabled
  14/04/2026 13:14:14.503,    1.40441e+02,    2.08538e+00,    0.00000e+00,    6.67072e+03,    0.00000e+00,    4.53547e+02,    0.00000e+00,    2.09938e+00,    0.00000e+00,    7.65257e+02,    0.00000e+00,    1.90131e+01,    0.00000e+00,    2.21146e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94684e+00,    0.00000e+00,   -1.02333e+00,    0.00000e+00,        1.94541,               ,              3,             -1,       Disabled
  14/04/2026 13:14:15.357,    1.40454e+02,    2.08525e+00,    0.00000e+00,    6.66511e+03,    0.00000e+00,    4.55452e+02,    0.00000e+00,    2.09925e+00,    0.00000e+00,    7.65267e+02,    0.00000e+00,    1.90113e+01,    0.00000e+00,    2.21214e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94648e+00,    0.00000e+00,   -1.02333e+00,    0.00000e+00,        1.94505,               ,              3,             -1,       Disabled
  14/04/2026 13:14:16.213,    1.39867e+02,    2.08551e+00,    0.00000e+00,    6.70293e+03,    0.00000e+00,    4.55366e+02,    0.00000e+00,    2.09958e+00,    0.00000e+00,    7.65277e+02,    0.00000e+00,    1.90140e+01,    0.00000e+00,    2.21271e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94741e+00,    0.00000e+00,   -1.02341e+00,    0.00000e+00,        1.94597,               ,              3,             -1,       Disabled
  14/04/2026 13:14:17.067,    1.40164e+02,    2.08559e+00,    0.00000e+00,    6.67391e+03,    0.00000e+00,    4.52650e+02,    0.00000e+00,    2.09960e+00,    0.00000e+00,    7.65274e+02,    0.00000e+00,    1.90155e+01,    0.00000e+00,    2.21373e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94634e+00,    0.00000e+00,   -1.02341e+00,    0.00000e+00,        1.94492,               ,              3,             -1,       Disabled
  14/04/2026 13:14:17.920,    1.40490e+02,    2.08519e+00,    0.00000e+00,    6.68581e+03,    0.00000e+00,    4.52122e+02,    0.00000e+00,    2.09922e+00,    0.00000e+00,    7.65251e+02,    0.00000e+00,    1.89955e+01,    0.00000e+00,    2.21437e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94702e+00,    0.00000e+00,   -1.02347e+00,    0.00000e+00,         1.9456,               ,              3,             -1,       Disabled
  14/04/2026 13:14:18.774,    1.40205e+02,    2.08659e+00,    0.00000e+00,    6.74530e+03,    0.00000e+00,    4.53250e+02,    0.00000e+00,    2.10076e+00,    0.00000e+00,    7.65273e+02,    0.00000e+00,    1.90659e+01,    0.00000e+00,    2.21507e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94651e+00,    0.00000e+00,   -1.02347e+00,    0.00000e+00,        1.94509,               ,              3,             -1,       Disabled
