type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:30:47,53.47018830,-2.23329744,3.79,42.965,51.382,1.330,149,31,44,,
T,2025-04-08 10:30:48,53.47017862,-2.23328203,3.79,43.025,51.382,1.290,144,34,44,,
T,2025-04-08 10:30:49,53.47016818,-2.23326754,3.79,43.327,51.382,1.350,148,34,44,,
T,2025-04-08 10:30:50,53.47015792,-2.23325431,3.79,43.314,51.382,1.330,150,34,44,,
T,2025-04-08 10:30:51,53.47014800,-2.23324230,3.79,43.316,51.382,1.310,149,34,44,,
T,2025-04-08 10:30:52,53.47013872,-2.23323111,3.79,43.437,51.382,1.330,151,34,44,,
T,2025-04-08 10:30:53,53.47012919,-2.23322101,3.79,43.253,51.382,1.320,152,34,44,,
T,2025-04-08 10:30:54,53.47011918,-2.23320845,3.79,43.460,51.382,1.350,148,33,44,,
T,2025-04-08 10:30:55,53.47011073,-2.23319630,3.79,43.820,51.382,1.280,146,32,44,,
T,2025-04-08 10:30:56,53.47010231,-2.23318495,3.79,43.807,51.382,1.250,141,20,44,,
T,2025-04-08 10:30:57,53.47009248,-2.23317454,3.79,43.801,51.382,1.300,148,21,44,,
T,2025-04-08 10:30:58,53.47008265,-2.23316513,3.79,44.021,51.382,1.290,149,21,44,,
T,2025-04-08 10:30:59,53.47007364,-2.23315424,3.79,43.961,51.382,1.270,145,22,44,,
T,2025-04-08 10:31:00,53.47006375,-2.23314016,3.79,44.726,51.382,1.380,142,22,44,,
T,2025-04-08 10:31:01,53.47005418,-2.23312745,3.79,44.780,51.382,1.350,143,23,44,,
T,2025-04-08 10:31:02,53.47004422,-2.23311495,3.79,45.213,51.382,1.330,142,23,44,,
T,2025-04-08 10:31:03,53.47003470,-2.23309777,3.79,45.348,51.382,1.430,136,31,44,,
T,2025-04-08 10:31:04,53.47002631,-2.23308264,3.79,45.640,51.382,1.340,138,31,44,,
T,2025-04-08 10:31:05,53.47001773,-2.23306900,3.79,45.969,51.382,1.310,144,31,44,,
T,2025-04-08 10:31:06,53.47000853,-2.23305610,3.79,46.159,51.382,1.350,148,30,44,,
T,2025-04-08 10:31:07,53.47000074,-2.23304197,3.79,46.098,51.382,1.320,143,30,44,,
T,2025-04-08 10:31:08,53.46999249,-2.23303198,3.79,45.542,51.382,1.310,148,31,44,,
T,2025-04-08 10:31:09,53.46998342,-2.23302082,3.79,45.347,51.382,1.340,147,24,44,,
T,2025-04-08 10:31:10,53.46997331,-2.23300853,3.79,45.221,51.382,1.330,148,23,44,,
T,2025-04-08 10:31:11,53.46996446,-2.23299497,3.79,45.403,51.382,1.300,142,22,44,,
T,2025-04-08 10:31:12,53.46995477,-2.23298412,3.79,45.486,51.382,1.300,154,21,44,,
T,2025-04-08 10:31:13,53.46994388,-2.23297642,3.79,45.628,51.382,1.290,159,32,44,,
T,2025-04-08 10:31:14,53.46993243,-2.23297053,3.79,45.692,51.382,1.340,166,32,44,,
T,2025-04-08 10:31:15,53.46992271,-2.23295979,3.79,45.679,51.382,1.330,155,32,44,,
T,2025-04-08 10:31:16,53.46991338,-2.23294805,3.79,45.724,51.382,1.340,146,32,44,,
T,2025-04-08 10:31:17,53.46990425,-2.23293772,3.79,45.371,51.382,1.300,148,32,44,,
T,2025-04-08 10:31:18,53.46989419,-2.23292489,3.79,45.447,51.382,1.350,146,32,44,,
T,2025-04-08 10:31:19,53.46988331,-2.23291561,3.79,45.391,51.382,1.330,155,22,44,,
T,2025-04-08 10:31:20,53.46987270,-2.23290585,3.79,45.769,51.382,1.360,153,21,44,,
T,2025-04-08 10:31:21,53.46986292,-2.23289386,3.79,45.911,51.382,1.350,146,32,44,,
T,2025-04-08 10:31:22,53.46985262,-2.23288311,3.79,46.209,51.382,1.320,148,33,44,,
T,2025-04-08 10:31:23,53.46984226,-2.23287499,3.79,46.085,51.382,1.290,156,33,44,,
T,2025-04-08 10:31:24,53.46983141,-2.23286608,3.79,46.357,51.381,1.340,153,33,44,,
T,2025-04-08 10:31:25,53.46982004,-2.23285805,3.79,46.387,51.381,1.310,157,33,44,,
T,2025-04-08 10:31:26,53.46980933,-2.23284976,3.79,46.262,51.381,1.320,157,33,44,,
T,2025-04-08 10:31:27,53.46979845,-2.23283976,3.79,46.136,51.381,1.340,152,32,44,,
T,2025-04-08 10:31:28,53.46978758,-2.23283011,3.79,46.200,51.381,1.360,152,32,44,,
T,2025-04-08 10:31:29,53.46977670,-2.23282282,3.79,46.230,51.381,1.300,157,32,44,,
T,2025-04-08 10:31:30,53.46976611,-2.23281192,3.79,46.216,51.381,1.350,150,32,44,,
T,2025-04-08 10:31:31,53.46975667,-2.23279999,3.79,46.660,51.381,1.260,146,18,44,,
T,2025-04-08 10:31:32,53.46974659,-2.23278324,3.79,46.890,51.381,1.370,137,19,44,,
T,2025-04-08 10:31:33,53.46973722,-2.23277159,3.79,46.582,51.381,1.290,151,31,44,,
T,2025-04-08 10:31:34,53.46972630,-2.23275891,3.79,46.826,51.381,1.310,148,31,44,,
T,2025-04-08 10:31:35,53.46971462,-2.23274575,3.79,47.130,51.381,1.420,149,33,44,,
T,2025-04-08 10:31:36,53.46970302,-2.23273322,3.79,47.767,51.381,1.360,153,33,44,,
T,2025-04-08 10:31:37,53.46969116,-2.23272327,3.79,47.443,51.381,1.300,160,33,44,,
T,2025-04-08 10:31:38,53.46967980,-2.23271605,3.79,47.574,51.381,1.240,165,33,44,,
T,2025-04-08 10:31:39,53.46966723,-2.23271425,3.79,47.798,51.381,1.220,179,33,44,,
T,2025-04-08 10:31:40,53.46965578,-2.23271710,3.79,46.561,51.381,1.240,185,33,44,,
T,2025-04-08 10:31:41,53.46964308,-2.23272214,3.79,46.912,51.381,1.290,195,33,44,,
T,2025-04-08 10:31:42,53.46963169,-2.23272546,3.79,47.101,51.381,1.240,196,33,44,,
T,2025-04-08 10:31:43,53.46961991,-2.23272955,3.79,47.622,51.381,1.290,197,33,44,,
T,2025-04-08 10:31:44,53.46960740,-2.23273588,3.79,47.743,51.381,1.370,199,33,44,,
T,2025-04-08 10:31:45,53.46959603,-2.23274569,3.79,46.785,51.381,1.300,211,33,44,,
T,2025-04-08 10:31:46,53.46958431,-2.23275237,3.79,46.966,51.381,1.280,199,33,44,,
T,2025-04-08 10:31:47,53.46957219,-2.23275747,3.79,46.840,51.381,1.210,195,33,44,,
T,2025-04-08 10:31:48,53.46955939,-2.23276613,3.79,47.055,51.381,1.330,205,33,44,,
T,2025-04-08 10:31:49,53.46954568,-2.23276951,3.79,47.416,51.381,1.330,189,33,44,,
T,2025-04-08 10:31:50,53.46953183,-2.23277631,3.79,47.536,51.381,1.310,196,33,44,,
T,2025-04-08 10:31:51,53.46951802,-2.23278726,3.79,46.933,51.381,1.270,206,33,44,,
T,2025-04-08 10:31:52,53.46950524,-2.23279658,3.79,46.940,51.381,1.150,202,33,44,,
T,2025-04-08 10:31:53,53.46949159,-2.23280923,3.79,46.678,51.381,1.230,210,35,44,,
T,2025-04-08 10:31:54,53.46947552,-2.23282038,3.79,47.191,51.381,1.280,201,35,44,,
T,2025-04-08 10:31:55,53.46946126,-2.23283424,3.79,47.648,51.381,1.290,205,34,44,,
T,2025-04-08 10:31:56,53.46944791,-2.23284687,3.79,47.768,51.381,1.240,202,34,44,,
T,2025-04-08 10:31:57,53.46943506,-2.23285621,3.79,47.649,51.381,1.270,201,34,44,,
T,2025-04-08 10:31:58,53.46942314,-2.23286258,3.79,47.245,51.381,1.280,195,34,44,,
T,2025-04-08 10:31:59,53.46941158,-2.23286909,3.79,47.397,51.381,1.240,208,32,44,,
T,2025-04-08 10:32:00,53.46940145,-2.23287548,3.79,47.770,51.381,1.210,210,34,44,,
T,2025-04-08 10:32:01,53.46938995,-2.23288549,3.79,47.848,51.381,1.280,213,34,44,,
T,2025-04-08 10:32:02,53.46937949,-2.23289442,3.79,48.020,51.381,1.280,211,36,44,,
T,2025-04-08 10:32:03,53.46937035,-2.23290445,3.79,48.092,51.381,1.230,216,36,44,,
T,2025-04-08 10:32:04,53.46936187,-2.23291443,3.79,47.621,51.381,1.270,217,36,44,,
T,2025-04-08 10:32:05,53.46935538,-2.23292820,3.79,47.482,51.381,1.310,230,36,44,,
T,2025-04-08 10:32:06,53.46935124,-2.23294263,3.79,47.004,51.382,1.140,234,36,44,,
T,2025-04-08 10:32:07,53.46934431,-2.23294880,3.79,46.768,51.382,1.160,208,36,44,,
T,2025-04-08 10:32:08,53.46933446,-2.23294789,3.79,46.378,51.382,1.270,190,36,44,,
T,2025-04-08 10:32:09,53.46932491,-2.23294448,3.79,46.360,51.382,1.270,193,36,44,,
T,2025-04-08 10:32:10,53.46931504,-2.23294260,3.79,45.604,51.382,1.280,193,36,44,,
T,2025-04-08 10:32:11,53.46930548,-2.23294302,3.79,45.459,51.381,1.300,187,36,44,,
T,2025-04-08 10:32:12,53.46929640,-2.23293997,3.79,46.111,51.381,1.270,171,34,44,,
T,2025-04-08 10:32:13,53.46928578,-2.23294112,3.79,46.217,51.381,1.460,189,34,44,,
T,2025-04-08 10:32:14,53.46927513,-2.23293700,3.79,45.442,51.381,1.360,180,35,44,,
T,2025-04-08 10:32:15,53.46926562,-2.23293482,3.79,44.698,51.381,1.370,174,35,44,,
T,2025-04-08 10:32:16,53.46925621,-2.23293218,3.79,44.165,51.381,1.310,167,36,44,,
T,2025-04-08 10:32:17,53.46924776,-2.23292995,3.79,44.044,51.381,1.200,172,36,44,,
T,2025-04-08 10:32:18,53.46923894,-2.23292383,3.79,43.897,51.381,1.330,172,36,44,,
T,2025-04-08 10:32:19,53.46923122,-2.23291569,3.79,43.922,51.381,1.260,157,36,44,,
T,2025-04-08 10:32:20,53.46922431,-2.23290808,3.79,42.872,51.381,1.130,159,36,44,,
T,2025-04-08 10:32:21,53.46921366,-2.23290561,3.79,42.473,51.381,1.350,171,36,44,,
T,2025-04-08 10:32:22,53.46920560,-2.23290349,3.79,41.655,51.381,1.070,178,35,44,,
T,2025-04-08 10:32:23,53.46919578,-2.23290274,3.79,41.474,51.381,1.190,182,36,44,,
T,2025-04-08 10:32:24,53.46918494,-2.23290719,3.79,41.344,51.381,1.270,199,36,44,,
T,2025-04-08 10:32:25,53.46917309,-2.23291004,3.79,41.370,51.381,1.400,189,36,44,,
T,2025-04-08 10:32:26,53.46916386,-2.23291176,3.79,41.436,51.381,1.170,188,36,44,,
T,2025-04-08 10:32:27,53.46915632,-2.23291753,3.79,41.649,51.381,1.060,198,36,44,,
T,2025-04-08 10:32:28,53.46914921,-2.23292552,3.79,41.763,51.381,1.040,205,37,44,,
T,2025-04-08 10:32:29,53.46913902,-2.23293223,3.79,41.136,51.381,1.100,193,37,44,,
T,2025-04-08 10:32:30,53.46912909,-2.23293090,3.79,40.176,51.381,1.090,179,37,44,,
T,2025-04-08 10:32:31,53.46912721,-2.23292780,3.79,40.199,51.381,0.360,142,37,44,,
T,2025-04-08 10:32:32,53.46912324,-2.23293126,3.81,40.427,51.381,0.640,206,37,44,,
T,2025-04-08 10:32:33,53.46912078,-2.23294213,3.81,40.792,51.381,0.590,229,36,44,,
T,2025-04-08 10:32:34,53.46911651,-2.23296115,4.10,41.134,51.381,1.160,231,35,44,,
T,2025-04-08 10:32:35,53.46911168,-2.23296902,4.04,40.765,51.382,0.480,216,35,44,,
T,2025-04-08 10:32:36,53.46910547,-2.23297398,4.00,40.573,51.382,0.570,203,35,44,,
T,2025-04-08 10:32:37,53.46909816,-2.23298200,4.04,40.874,51.382,0.740,212,36,44,,
T,2025-04-08 10:32:38,53.46909307,-2.23298642,4.10,41.184,51.382,0.350,184,36,44,,
T,2025-04-08 10:32:39,53.46908217,-2.23298153,4.13,42.411,51.382,1.120,140,37,44,,
T,2025-04-08 10:32:40,53.46907198,-2.23297629,4.12,43.646,51.382,1.130,144,37,44,,
T,2025-04-08 10:32:41,53.46906215,-2.23297252,4.11,43.389,51.381,1.020,142,37,44,,
T,2025-04-08 10:32:42,53.46904976,-2.23297623,4.16,44.191,51.382,1.110,174,37,44,,
T,2025-04-08 10:32:43,53.46903940,-2.23297402,4.19,45.129,51.381,1.140,160,38,44,,
T,2025-04-08 10:32:44,53.46903079,-2.23296858,4.18,45.368,51.381,1.020,149,38,44,,
T,2025-04-08 10:32:45,53.46902200,-2.23296662,4.17,45.240,51.381,0.950,162,39,44,,
T,2025-04-08 10:32:46,53.46901293,-2.23296030,4.18,45.720,51.381,1.060,151,39,44,,
T,2025-04-08 10:32:47,53.46900322,-2.23295543,4.25,46.075,51.381,1.070,151,39,44,,
T,2025-04-08 10:32:48,53.46899227,-2.23294980,4.33,46.505,51.381,1.180,152,39,44,,
T,2025-04-08 10:32:49,53.46898112,-2.23294217,4.46,46.872,51.381,1.150,153,38,44,,
T,2025-04-08 10:32:50,53.46897038,-2.23293498,4.52,47.191,51.381,1.090,153,37,44,,
T,2025-04-08 10:32:51,53.46895965,-2.23292928,4.70,47.486,51.381,1.120,155,37,44,,
T,2025-04-08 10:32:52,53.46894800,-2.23292179,4.82,47.878,51.381,1.190,154,37,44,,
T,2025-04-08 10:32:53,53.46893765,-2.23291514,4.86,48.407,51.381,1.180,153,37,44,,
T,2025-04-08 10:32:54,53.46892671,-2.23291252,4.92,48.603,51.381,1.160,160,36,44,,
T,2025-04-08 10:32:55,53.46891620,-2.23290311,4.95,49.510,51.381,1.250,144,38,44,,
T,2025-04-08 10:32:56,53.46890617,-2.23289787,5.04,49.632,51.381,1.130,151,38,44,,
T,2025-04-08 10:32:57,53.46889699,-2.23289229,5.11,50.135,51.381,1.110,147,38,44,,
T,2025-04-08 10:32:58,53.46888619,-2.23288561,5.21,50.952,51.381,1.170,150,38,44,,
T,2025-04-08 10:32:59,53.46887510,-2.23287922,5.14,51.906,51.381,1.220,146,38,44,,
T,2025-04-08 10:33:00,53.46886383,-2.23287379,5.47,52.969,51.381,1.200,148,38,44,,
T,2025-04-08 10:33:01,53.46885162,-2.23286650,5.16,53.880,51.381,1.200,151,37,44,,
T,2025-04-08 10:33:02,53.46883894,-2.23285793,5.07,53.776,51.381,1.290,151,37,44,,
T,2025-04-08 10:33:03,53.46882646,-2.23285053,4.98,53.728,51.381,1.260,151,37,44,,
T,2025-04-08 10:33:04,53.46881472,-2.23284361,4.80,53.587,51.381,1.130,155,37,44,,
T,2025-04-08 10:33:05,53.46880217,-2.23283559,4.72,53.952,51.381,1.260,154,37,44,,
T,2025-04-08 10:33:06,53.46878992,-2.23282818,4.63,54.014,51.381,1.200,156,37,44,,
T,2025-04-08 10:33:07,53.46877759,-2.23282113,4.53,53.720,51.381,1.190,158,37,44,,
T,2025-04-08 10:33:08,53.46876541,-2.23281392,4.41,53.514,51.381,1.210,152,20,44,,
T,2025-04-08 10:33:09,53.46875249,-2.23280547,4.23,53.536,51.381,1.360,151,19,44,,
T,2025-04-08 10:33:10,53.46874214,-2.23279656,3.98,53.366,51.381,1.160,153,19,44,,
T,2025-04-08 10:33:11,53.46873201,-2.23278767,3.88,53.356,51.381,1.140,150,19,44,,
T,2025-04-08 10:33:12,53.46872149,-2.23277670,3.80,53.613,51.381,1.220,148,20,44,,
T,2025-04-08 10:33:13,53.46871152,-2.23276931,3.79,53.357,51.381,1.210,152,19,44,,
T,2025-04-08 10:33:14,53.46870176,-2.23276228,3.79,53.509,51.381,1.190,150,18,44,,
T,2025-04-08 10:33:15,53.46869124,-2.23275347,3.79,53.235,51.381,1.220,151,19,44,,
T,2025-04-08 10:33:16,53.46868101,-2.23274350,3.79,53.068,51.381,1.170,152,17,44,,
T,2025-04-08 10:33:17,53.46867077,-2.23273634,3.79,52.532,51.381,1.080,155,18,44,,
T,2025-04-08 10:33:18,53.46865960,-2.23272662,3.79,52.759,51.381,1.230,151,31,44,,
T,2025-04-08 10:33:19,53.46864862,-2.23271780,3.79,52.901,51.381,1.240,153,34,44,,
T,2025-04-08 10:33:20,53.46863969,-2.23270775,3.79,53.426,51.381,1.250,145,35,44,,
T,2025-04-08 10:33:21,53.46862963,-2.23269494,3.79,53.694,51.381,1.280,147,36,44,,
T,2025-04-08 10:33:22,53.46862243,-2.23267844,3.79,54.129,51.381,1.300,131,36,44,,
T,2025-04-08 10:33:23,53.46861366,-2.23266440,3.79,54.171,51.381,1.290,147,36,44,,
T,2025-04-08 10:33:24,53.46860815,-2.23264817,3.79,54.548,51.381,1.220,131,35,44,,
T,2025-04-08 10:33:25,53.46860476,-2.23263221,3.79,54.320,51.381,1.290,125,35,44,,
T,2025-04-08 10:33:26,53.46859992,-2.23261649,3.79,54.794,51.381,1.240,130,35,44,,
T,2025-04-08 10:33:27,53.46859226,-2.23260471,3.79,54.621,51.381,1.280,141,36,44,,
T,2025-04-08 10:33:28,53.46858258,-2.23259585,3.79,54.228,51.381,1.230,147,35,44,,
T,2025-04-08 10:33:29,53.46857253,-2.23258561,3.79,54.362,51.381,1.200,151,36,44,,
T,2025-04-08 10:33:30,53.46856352,-2.23257692,3.79,54.213,51.381,1.180,153,36,44,,
T,2025-04-08 10:33:31,53.46855479,-2.23256405,3.79,54.082,51.381,1.240,140,36,44,,
T,2025-04-08 10:33:32,53.46854356,-2.23255754,3.79,54.032,51.381,1.290,161,37,44,,
T,2025-04-08 10:33:33,53.46853311,-2.23254874,3.79,54.237,51.381,1.310,152,36,44,,
T,2025-04-08 10:33:34,53.46852053,-2.23254853,3.79,53.857,51.381,1.360,175,36,44,,
T,2025-04-08 10:33:35,53.46850778,-2.23254514,3.79,53.196,51.381,1.290,162,35,44,,
T,2025-04-08 10:33:36,53.46849560,-2.23254465,3.79,53.116,51.381,1.260,153,37,44,,
T,2025-04-08 10:33:37,53.46848435,-2.23253914,3.79,52.790,51.381,1.280,148,36,44,,
T,2025-04-08 10:33:38,53.46847250,-2.23252935,3.79,53.094,51.381,1.260,148,35,44,,
T,2025-04-08 10:33:39,53.46846345,-2.23251733,3.79,52.956,51.381,1.320,143,35,44,,
T,2025-04-08 10:33:40,53.46845408,-2.23250296,3.79,52.748,51.380,1.390,147,36,44,,
T,2025-04-08 10:33:41,53.46844538,-2.23248562,3.79,52.253,51.380,1.290,158,37,44,,
T,2025-04-08 10:33:42,53.46843662,-2.23247117,3.79,52.186,51.380,1.280,156,37,44,,
T,2025-04-08 10:33:43,53.46842792,-2.23245802,3.79,51.449,51.380,1.220,161,36,44,,
T,2025-04-08 10:33:44,53.46841928,-2.23244338,3.79,50.830,51.380,1.280,160,36,44,,
T,2025-04-08 10:33:45,53.46841086,-2.23242887,3.79,50.027,51.380,1.240,163,36,44,,
T,2025-04-08 10:33:46,53.46840306,-2.23241352,3.79,48.993,51.380,1.270,158,35,44,,
T,2025-04-08 10:33:47,53.46839316,-2.23240003,3.79,48.320,51.380,1.280,159,35,44,,
T,2025-04-08 10:33:48,53.46838529,-2.23238240,3.79,47.462,51.380,1.300,145,35,44,,
T,2025-04-08 10:33:49,53.46837603,-2.23236756,3.79,47.721,51.380,1.190,147,36,44,,
T,2025-04-08 10:33:50,53.46836951,-2.23235657,3.79,47.624,51.380,0.960,152,37,44,,
T,2025-04-08 10:33:51,53.46836157,-2.23234287,3.79,47.213,51.380,1.220,147,38,44,,
T,2025-04-08 10:33:52,53.46835380,-2.23233241,3.79,46.944,51.380,1.030,153,39,44,,
T,2025-04-08 10:33:53,53.46834509,-2.23232221,3.79,46.754,51.380,1.140,150,39,44,,
T,2025-04-08 10:33:54,53.46833645,-2.23231880,3.79,46.804,51.380,1.170,166,38,44,,
T,2025-04-08 10:33:55,53.46832751,-2.23231596,3.79,46.548,51.380,1.150,165,36,44,,
T,2025-04-08 10:33:56,53.46832092,-2.23231196,3.79,46.427,51.380,1.140,153,34,44,,
T,2025-04-08 10:33:57,53.46831236,-2.23230930,3.79,46.402,51.380,1.230,162,33,44,,
T,2025-04-08 10:33:58,53.46830492,-2.23230477,3.79,46.118,51.380,1.110,152,34,44,,
T,2025-04-08 10:33:59,53.46829583,-2.23230732,3.79,46.253,51.380,1.250,177,35,44,,
T,2025-04-08 10:34:00,53.46828670,-2.23230068,3.79,45.350,51.380,1.380,146,34,44,,
T,2025-04-08 10:34:01,53.46828063,-2.23228818,3.79,45.097,51.380,1.240,125,32,44,,
T,2025-04-08 10:34:02,53.46827858,-2.23227056,3.79,43.739,51.380,1.200,102,32,44,,
T,2025-04-08 10:34:03,53.46826991,-2.23225663,3.79,43.723,51.380,1.590,131,31,44,,
T,2025-04-08 10:34:04,53.46825960,-2.23224400,3.79,43.604,51.380,1.520,141,29,44,,
T,2025-04-08 10:34:05,53.46824864,-2.23223417,3.79,43.237,51.380,1.530,147,28,44,,
T,2025-04-08 10:34:06,53.46823638,-2.23222866,3.90,42.868,51.380,1.550,156,27,44,,
T,2025-04-08 10:34:07,53.46822393,-2.23222334,4.10,42.534,51.380,1.550,156,28,44,,
T,2025-04-08 10:34:08,53.46821123,-2.23221886,4.61,43.096,51.380,1.530,155,28,44,,
T,2025-04-08 10:34:09,53.46819888,-2.23221715,5.29,43.163,51.380,1.510,155,28,44,,
T,2025-04-08 10:34:10,53.46818866,-2.23220621,5.10,43.491,51.380,1.630,140,30,44,,
T,2025-04-08 10:34:11,53.46817740,-2.23220260,5.69,42.794,51.380,1.570,143,32,44,,
T,2025-04-08 10:34:12,53.46816360,-2.23220478,4.98,43.898,51.380,1.790,152,33,44,,
T,2025-04-08 10:34:13,53.46815325,-2.23220363,4.13,43.218,51.380,1.480,151,33,44,,
T,2025-04-08 10:34:14,53.46814306,-2.23219773,3.79,42.770,51.380,1.600,154,38,44,,
T,2025-04-08 10:34:15,53.46813058,-2.23219016,3.79,42.182,51.380,1.600,155,38,44,,
T,2025-04-08 10:34:16,53.46811868,-2.23218381,3.79,41.579,51.380,1.420,156,38,44,,
T,2025-04-08 10:34:17,53.46810500,-2.23217582,3.79,41.116,51.380,1.640,155,38,44,,
T,2025-04-08 10:34:18,53.46809045,-2.23216918,3.79,41.654,51.380,1.590,160,38,44,,
T,2025-04-08 10:34:19,53.46807565,-2.23216123,3.79,42.102,51.380,1.700,158,38,44,,
T,2025-04-08 10:34:20,53.46805930,-2.23215163,3.79,41.963,51.380,1.650,153,37,44,,
T,2025-04-08 10:34:21,53.46804433,-2.23214345,3.79,42.114,51.380,1.630,157,36,44,,
T,2025-04-08 10:34:22,53.46803026,-2.23213428,3.79,41.795,51.380,1.610,157,36,44,,
T,2025-04-08 10:34:23,53.46801697,-2.23212637,3.79,41.829,51.380,1.640,156,36,44,,
T,2025-04-08 10:34:24,53.46800223,-2.23212340,3.79,41.336,51.380,1.670,170,37,44,,
T,2025-04-08 10:34:25,53.46798782,-2.23211738,3.79,41.721,51.380,1.680,155,37,44,,
T,2025-04-08 10:34:26,53.46797715,-2.23210205,3.79,40.427,51.380,1.740,130,35,44,,
T,2025-04-08 10:34:27,53.46796575,-2.23208898,3.79,38.967,51.380,1.590,144,31,44,,
T,2025-04-08 10:34:28,53.46795291,-2.23207692,3.91,38.772,51.380,1.640,149,31,44,,
T,2025-04-08 10:34:29,53.46793718,-2.23207313,3.93,39.699,51.380,1.720,175,29,44,,
T,2025-04-08 10:34:30,53.46792640,-2.23207038,4.11,39.862,51.380,1.340,170,30,44,,
T,2025-04-08 10:34:31,53.46791986,-2.23205665,4.34,39.725,51.380,1.040,149,34,44,,
T,2025-04-08 10:34:32,53.46791030,-2.23204393,4.71,40.021,51.380,1.350,154,33,44,,
T,2025-04-08 10:34:33,53.46789880,-2.23203199,4.70,40.503,51.380,1.410,158,34,44,,
T,2025-04-08 10:34:34,53.46788721,-2.23202433,4.81,41.419,51.379,1.320,163,35,44,,
T,2025-04-08 10:34:35,53.46787292,-2.23202506,4.93,42.031,51.379,1.510,185,34,44,,
T,2025-04-08 10:34:36,53.46785717,-2.23202648,4.51,42.805,51.379,1.600,185,36,44,,
T,2025-04-08 10:34:37,53.46784140,-2.23202459,4.67,43.363,51.379,1.430,175,35,44,,
T,2025-04-08 10:34:38,53.46782724,-2.23201848,4.94,44.044,51.379,1.420,163,34,44,,
T,2025-04-08 10:34:39,53.46781374,-2.23201078,4.73,44.334,51.379,1.390,160,34,44,,
T,2025-04-08 10:34:40,53.46780093,-2.23200208,4.64,44.911,51.379,1.390,159,34,44,,
T,2025-04-08 10:34:41,53.46778494,-2.23199577,4.68,46.041,51.379,1.410,161,34,44,,
T,2025-04-08 10:34:42,53.46776623,-2.23199232,4.63,47.214,51.379,1.470,166,31,44,,
T,2025-04-08 10:34:43,53.46775131,-2.23198993,4.75,47.592,51.379,1.450,170,30,44,,
T,2025-04-08 10:34:44,53.46773675,-2.23198520,5.03,48.063,51.379,1.460,168,30,44,,
T,2025-04-08 10:34:45,53.46772123,-2.23198130,4.76,46.954,51.379,1.580,175,34,44,,
T,2025-04-08 10:34:46,53.46770461,-2.23197896,4.34,47.411,51.379,1.400,182,34,44,,
T,2025-04-08 10:34:47,53.46769475,-2.23198199,3.95,45.655,51.379,1.220,200,36,44,,
T,2025-04-08 10:34:48,53.46768163,-2.23198894,4.17,45.989,51.379,1.190,210,37,44,,
T,2025-04-08 10:34:49,53.46766987,-2.23198976,4.66,45.111,51.379,0.940,207,37,44,,
T,2025-04-08 10:34:50,53.46765678,-2.23199938,4.24,45.119,51.379,1.260,223,36,44,,
T,2025-04-08 10:34:51,53.46764500,-2.23200736,4.13,45.420,51.379,1.160,227,36,44,,
T,2025-04-08 10:34:52,53.46763558,-2.23201505,4.05,46.242,51.379,1.150,234,36,44,,
T,2025-04-08 10:34:53,53.46762572,-2.23202413,3.88,46.372,51.379,1.170,235,36,44,,
T,2025-04-08 10:34:54,53.46761383,-2.23203457,3.79,46.430,51.379,1.140,226,36,44,,
T,2025-04-08 10:34:55,53.46760346,-2.23204402,3.79,46.557,51.379,1.050,227,35,44,,
T,2025-04-08 10:34:56,53.46759225,-2.23205729,3.79,46.369,51.379,1.160,222,35,44,,
T,2025-04-08 10:34:57,53.46758160,-2.23206579,3.79,46.227,51.379,1.140,215,35,44,,
T,2025-04-08 10:34:58,53.46757010,-2.23207400,3.79,46.326,51.380,1.130,216,35,44,,
T,2025-04-08 10:34:59,53.46755942,-2.23208108,3.79,45.917,51.380,1.140,215,35,44,,
T,2025-04-08 10:35:00,53.46754949,-2.23208066,3.79,45.217,51.380,1.140,208,35,44,,
T,2025-04-08 10:35:01,53.46753949,-2.23207661,3.79,44.786,51.380,1.110,204,35,44,,
T,2025-04-08 10:35:02,53.46752955,-2.23207773,3.79,43.076,51.380,1.110,216,34,44,,
T,2025-04-08 10:35:03,53.46751899,-2.23208198,3.79,42.775,51.380,1.090,214,34,44,,
T,2025-04-08 10:35:04,53.46750920,-2.23208235,3.79,43.240,51.380,1.090,218,34,44,,
T,2025-04-08 10:35:05,53.46750042,-2.23208689,3.79,43.249,51.380,1.130,232,34,44,,
T,2025-04-08 10:35:06,53.46749336,-2.23209184,3.79,43.678,51.380,1.060,234,34,44,,
T,2025-04-08 10:35:07,53.46748627,-2.23209951,3.85,43.403,51.380,1.110,238,35,44,,
T,2025-04-08 10:35:08,53.46747810,-2.23210744,3.88,44.366,51.380,1.120,225,35,44,,
T,2025-04-08 10:35:09,53.46747086,-2.23211739,3.82,45.411,51.380,1.130,233,35,44,,
T,2025-04-08 10:35:10,53.46746477,-2.23212875,3.92,45.482,51.380,1.170,234,34,44,,
T,2025-04-08 10:35:11,53.46745970,-2.23213973,3.92,45.526,51.380,1.150,236,34,44,,
T,2025-04-08 10:35:12,53.46745444,-2.23215282,3.89,45.415,51.380,1.180,242,34,44,,
T,2025-04-08 10:35:13,53.46744892,-2.23216922,3.85,46.038,51.380,1.150,241,33,44,,
T,2025-04-08 10:35:14,53.46744055,-2.23218617,3.87,47.063,51.380,1.150,238,32,44,,
