                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 10:20:23.875,    8.03053e+01,    2.09150e+00,    0.00000e+00,    5.73809e+03,    0.00000e+00,    4.65201e+02,    0.00000e+00,    2.10357e+00,    0.00000e+00,    7.65314e+02,    0.00000e+00,    1.83967e+01,    0.00000e+00,    2.12628e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95418e+00,    0.00000e+00,   -1.02546e+00,    0.00000e+00,        1.95273,               ,              3,             -1,       Disabled
  14/04/2026 10:20:24.730,    8.02925e+01,    2.09161e+00,    0.00000e+00,    5.71887e+03,    0.00000e+00,    4.67359e+02,    0.00000e+00,    2.10364e+00,    0.00000e+00,    7.65302e+02,    0.00000e+00,    1.83929e+01,    0.00000e+00,    2.12692e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95392e+00,    0.00000e+00,   -1.02546e+00,    0.00000e+00,        1.95247,               ,              3,             -1,       Disabled
  14/04/2026 10:20:25.583,    8.03024e+01,    2.09292e+00,    0.00000e+00,    5.76140e+03,    0.00000e+00,    4.67386e+02,    0.00000e+00,    2.10505e+00,    0.00000e+00,    7.65309e+02,    0.00000e+00,    1.84052e+01,    0.00000e+00,    2.12777e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95450e+00,    0.00000e+00,   -1.02541e+00,    0.00000e+00,        1.95304,               ,              3,             -1,       Disabled
  14/04/2026 10:20:26.437,    8.02667e+01,    2.09198e+00,    0.00000e+00,    5.72615e+03,    0.00000e+00,    4.65850e+02,    0.00000e+00,    2.10402e+00,    0.00000e+00,    7.65314e+02,    0.00000e+00,    1.84049e+01,    0.00000e+00,    2.12826e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95437e+00,    0.00000e+00,   -1.02541e+00,    0.00000e+00,        1.95292,               ,              3,             -1,       Disabled
  14/04/2026 10:20:27.292,    8.03199e+01,    2.09233e+00,    0.00000e+00,    5.78046e+03,    0.00000e+00,    4.68422e+02,    0.00000e+00,    2.10449e+00,    0.00000e+00,    7.65308e+02,    0.00000e+00,    1.84005e+01,    0.00000e+00,    2.12934e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95364e+00,    0.00000e+00,   -1.02535e+00,    0.00000e+00,        1.95218,               ,              3,             -1,       Disabled
  14/04/2026 10:20:28.147,    8.02875e+01,    2.09386e+00,    0.00000e+00,    5.78125e+03,    0.00000e+00,    4.65648e+02,    0.00000e+00,    2.10603e+00,    0.00000e+00,    7.65322e+02,    0.00000e+00,    1.84063e+01,    0.00000e+00,    2.13014e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95365e+00,    0.00000e+00,   -1.02535e+00,    0.00000e+00,         1.9522,               ,              3,             -1,       Disabled
  14/04/2026 10:20:29.002,    8.02560e+01,    2.09199e+00,    0.00000e+00,    5.76082e+03,    0.00000e+00,    4.67411e+02,    0.00000e+00,    2.10411e+00,    0.00000e+00,    7.65337e+02,    0.00000e+00,    1.84043e+01,    0.00000e+00,    2.13094e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95399e+00,    0.00000e+00,   -1.02528e+00,    0.00000e+00,        1.95253,               ,              3,             -1,       Disabled
  14/04/2026 10:20:29.855,    8.02509e+01,    2.09336e+00,    0.00000e+00,    5.73441e+03,    0.00000e+00,    4.66744e+02,    0.00000e+00,    2.10543e+00,    0.00000e+00,    7.65327e+02,    0.00000e+00,    1.84067e+01,    0.00000e+00,    2.13197e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95456e+00,    0.00000e+00,   -1.02528e+00,    0.00000e+00,         1.9531,               ,              3,             -1,       Disabled
  14/04/2026 10:20:30.709,    8.02469e+01,    2.09175e+00,    0.00000e+00,    5.76371e+03,    0.00000e+00,    4.69370e+02,    0.00000e+00,    2.10387e+00,    0.00000e+00,    7.65320e+02,    0.00000e+00,    1.84108e+01,    0.00000e+00,    2.13275e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95463e+00,    0.00000e+00,   -1.02522e+00,    0.00000e+00,        1.95318,               ,              3,             -1,       Disabled
  14/04/2026 10:20:31.564,    8.02661e+01,    2.09384e+00,    0.00000e+00,    5.74930e+03,    0.00000e+00,    4.70340e+02,    0.00000e+00,    2.10595e+00,    0.00000e+00,    7.65306e+02,    0.00000e+00,    1.84120e+01,    0.00000e+00,    2.13345e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95419e+00,    0.00000e+00,   -1.02522e+00,    0.00000e+00,        1.95273,               ,              3,             -1,       Disabled
