type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:26:14,53.46743193,-2.2345555,3.79,37.105,51.384,1.11,331.0,22,47,,
T,2025-04-08 10:26:15,53.46744151,-2.23456108,3.79,37.468,51.384,1.12,340.0,23,47,,
T,2025-04-08 10:26:16,53.46745093,-2.23456799,3.79,37.597,51.384,1.12,341.0,23,47,,
T,2025-04-08 10:26:17,53.46746074,-2.23457628,3.79,37.786,51.384,1.11,340.0,20,47,,
T,2025-04-08 10:26:18,53.46746924,-2.23458725,3.79,37.97,51.384,1.13,328.0,19,47,,
T,2025-04-08 10:26:19,53.46747669,-2.23460043,3.79,38.11,51.384,1.15,322.0,19,47,,
T,2025-04-08 10:26:20,53.46748475,-2.23461235,3.79,37.714,51.384,1.13,323.0,20,47,,
T,2025-04-08 10:26:21,53.46749614,-2.23462249,3.79,37.879,51.384,1.13,331.0,22,47,,
T,2025-04-08 10:26:22,53.46750701,-2.23462901,3.79,37.974,51.384,1.13,341.0,23,47,,
T,2025-04-08 10:26:23,53.46751712,-2.23463715,3.79,37.944,51.384,1.14,335.0,23,47,,
T,2025-04-08 10:26:24,53.46752599,-2.23464633,3.79,37.907,51.384,1.13,328.0,23,47,,
T,2025-04-08 10:26:25,53.46753483,-2.23465536,3.79,37.834,51.384,1.17,331.0,23,47,,
T,2025-04-08 10:26:26,53.46754418,-2.23466462,3.79,37.57,51.384,1.17,336.0,21,47,,
T,2025-04-08 10:26:27,53.46755393,-2.23467338,3.79,37.871,51.384,1.17,334.0,19,47,,
T,2025-04-08 10:26:28,53.46756294,-2.2346847,3.79,37.886,51.384,1.18,326.0,19,47,,
T,2025-04-08 10:26:29,53.46757353,-2.23469133,3.79,37.893,51.384,1.2,338.0,20,47,,
T,2025-04-08 10:26:30,53.46758501,-2.23469206,3.79,38.082,51.384,1.19,355.0,23,47,,
T,2025-04-08 10:26:31,53.4675951,-2.23469765,3.79,38.069,51.384,1.21,343.0,23,47,,
T,2025-04-08 10:26:32,53.46760505,-2.23470653,3.79,38.06,51.384,1.22,338.0,24,47,,
T,2025-04-08 10:26:33,53.46761445,-2.23471816,3.79,37.921,51.384,1.24,327.0,27,47,,
T,2025-04-08 10:26:34,53.46762596,-2.23473088,3.79,38.141,51.384,1.23,333.0,33,47,,
T,2025-04-08 10:26:35,53.46763912,-2.23473993,3.79,37.921,51.384,1.23,334.0,33,47,,
T,2025-04-08 10:26:36,53.4676519,-2.23474626,3.79,38.17,51.384,1.22,340.0,34,47,,
T,2025-04-08 10:26:37,53.46766593,-2.23475538,3.79,39.095,51.384,1.22,343.0,34,47,,
T,2025-04-08 10:26:38,53.46767816,-2.23476599,3.79,39.048,51.384,1.25,338.0,34,47,,
T,2025-04-08 10:26:39,53.46769113,-2.23476894,3.79,38.909,51.384,1.25,360.0,34,47,,
T,2025-04-08 10:26:40,53.46770308,-2.23477422,3.79,39.121,51.384,1.25,352.0,35,47,,
T,2025-04-08 10:26:41,53.46771402,-2.23478101,3.79,39.418,51.384,1.24,351.0,35,47,,
T,2025-04-08 10:26:42,53.46772503,-2.23479455,3.79,39.585,51.385,1.34,332.0,35,47,,
T,2025-04-08 10:26:43,53.46773672,-2.23480621,3.79,39.54,51.385,1.26,340.0,35,47,,
T,2025-04-08 10:26:44,53.4677468,-2.23482275,3.79,40.072,51.385,1.32,323.0,34,47,,
T,2025-04-08 10:26:45,53.46775844,-2.23483512,3.79,40.063,51.385,1.25,339.0,34,47,,
T,2025-04-08 10:26:46,53.46776862,-2.23484732,3.79,39.876,51.385,1.27,334.0,34,47,,
T,2025-04-08 10:26:47,53.46778002,-2.2348555,3.79,39.716,51.385,1.26,336.0,34,47,,
T,2025-04-08 10:26:48,53.46779082,-2.2348687,3.79,40.074,51.385,1.25,334.0,34,47,,
T,2025-04-08 10:26:49,53.46780028,-2.23488115,3.79,40.238,51.385,1.23,331.0,34,47,,
T,2025-04-08 10:26:50,53.46780939,-2.23489727,3.79,40.636,51.385,1.26,328.0,34,47,,
T,2025-04-08 10:26:51,53.4678213,-2.23490881,3.79,40.801,51.385,1.28,331.0,35,47,,
T,2025-04-08 10:26:52,53.46783258,-2.23492384,3.79,40.991,51.385,1.27,326.0,35,47,,
T,2025-04-08 10:26:53,53.4678444,-2.23493906,3.79,40.965,51.385,1.27,324.0,35,47,,
T,2025-04-08 10:26:54,53.46785638,-2.23495093,3.79,40.819,51.385,1.26,333.0,35,47,,
T,2025-04-08 10:26:55,53.46786711,-2.23496226,3.79,40.805,51.385,1.25,331.0,35,47,,
T,2025-04-08 10:26:56,53.46787607,-2.23497415,3.79,40.98,51.385,1.19,329.0,35,47,,
T,2025-04-08 10:26:57,53.46788604,-2.23498602,3.79,40.827,51.385,1.23,331.0,35,47,,
T,2025-04-08 10:26:58,53.46789668,-2.23499711,3.85,40.672,51.385,1.24,334.0,35,47,,
T,2025-04-08 10:26:59,53.46790678,-2.23500929,3.86,40.851,51.385,1.24,332.0,34,47,,
T,2025-04-08 10:27:00,53.46791698,-2.2350196,3.86,40.528,51.385,1.24,334.0,33,47,,
T,2025-04-08 10:27:01,53.46792668,-2.23503079,3.85,40.208,51.385,1.24,331.0,34,47,,
T,2025-04-08 10:27:02,53.46793585,-2.2350421,3.83,40.406,51.385,1.22,331.0,34,47,,
T,2025-04-08 10:27:03,53.46794505,-2.23505278,3.8,40.685,51.385,1.22,332.0,35,47,,
T,2025-04-08 10:27:04,53.46795352,-2.23506723,4.01,40.729,51.385,1.23,330.0,34,47,,
T,2025-04-08 10:27:05,53.46796296,-2.23507851,4.06,40.75,51.385,1.23,332.0,36,47,,
T,2025-04-08 10:27:06,53.4679731,-2.23509082,4.13,40.513,51.385,1.25,329.0,36,47,,
T,2025-04-08 10:27:07,53.46798307,-2.23510223,4.03,40.314,51.385,1.24,330.0,36,47,,
T,2025-04-08 10:27:08,53.46799351,-2.23511319,3.97,40.004,51.385,1.23,332.0,35,47,,
T,2025-04-08 10:27:09,53.4680049,-2.23512614,4.28,39.943,51.385,1.2,342.0,35,47,,
T,2025-04-08 10:27:10,53.46801473,-2.23513947,4.38,39.894,51.385,1.24,331.0,36,47,,
T,2025-04-08 10:27:11,53.46802336,-2.23515499,4.32,40.386,51.385,1.25,329.0,36,47,,
T,2025-04-08 10:27:12,53.46803295,-2.23516631,4.36,40.434,51.385,1.26,333.0,37,47,,
T,2025-04-08 10:27:13,53.4680403,-2.23516876,4.46,39.356,51.385,1.29,349.0,37,47,,
T,2025-04-08 10:27:14,53.46804739,-2.23517475,4.22,38.387,51.385,1.3,330.0,37,47,,
T,2025-04-08 10:27:15,53.46805122,-2.23517977,4.35,37.403,51.385,1.24,337.0,38,47,,
T,2025-04-08 10:27:16,53.46805674,-2.2351909,4.39,37.434,51.385,1.26,333.0,35,47,,
T,2025-04-08 10:27:17,53.46806414,-2.23520098,4.38,36.362,51.385,1.24,332.0,35,47,,
T,2025-04-08 10:27:18,53.46807087,-2.23521271,4.3,36.185,51.385,1.21,329.0,33,47,,
T,2025-04-08 10:27:19,53.46807949,-2.23522479,4.19,36.299,51.385,1.24,333.0,33,47,,
T,2025-04-08 10:27:20,53.46808836,-2.23523644,4.12,36.238,51.385,1.22,337.0,35,47,,
T,2025-04-08 10:27:21,53.46809683,-2.23525181,4.26,35.893,51.385,1.24,333.0,35,47,,
T,2025-04-08 10:27:22,53.46810579,-2.23526366,4.35,36.125,51.385,1.22,330.0,36,47,,
T,2025-04-08 10:27:23,53.46811343,-2.23528041,4.38,36.317,51.385,1.23,327.0,35,47,,
T,2025-04-08 10:27:24,53.46812113,-2.23529814,4.37,35.914,51.386,1.27,329.0,35,47,,
T,2025-04-08 10:27:25,53.46812844,-2.23531425,4.37,36.055,51.386,1.2,330.0,35,47,,
T,2025-04-08 10:27:26,53.46813469,-2.23532962,4.27,36.127,51.386,1.21,331.0,35,47,,
T,2025-04-08 10:27:27,53.46814059,-2.23534362,4.19,36.141,51.386,1.2,329.0,37,47,,
T,2025-04-08 10:27:28,53.46814601,-2.23535691,4.09,35.985,51.386,1.16,332.0,38,47,,
T,2025-04-08 10:27:29,53.46815172,-2.23536996,4.18,35.972,51.386,1.19,330.0,38,47,,
T,2025-04-08 10:27:30,53.4681577,-2.23538236,4.01,35.948,51.386,1.18,331.0,38,47,,
T,2025-04-08 10:27:31,53.46816125,-2.23540114,3.91,35.11,51.386,1.17,331.0,38,47,,
T,2025-04-08 10:27:32,53.4681653,-2.23541657,3.89,35.372,51.386,1.23,331.0,37,47,,
T,2025-04-08 10:27:33,53.46817028,-2.23542785,3.89,35.792,51.386,1.16,333.0,38,47,,
T,2025-04-08 10:27:34,53.46817505,-2.23544023,3.79,35.967,51.386,1.14,331.0,38,47,,
T,2025-04-08 10:27:35,53.46818087,-2.23545336,3.79,36.026,51.386,1.15,329.0,38,47,,
T,2025-04-08 10:27:36,53.46818572,-2.23546576,3.79,36.076,51.386,1.11,329.0,37,47,,
T,2025-04-08 10:27:37,53.46819259,-2.23547766,3.79,36.551,51.386,1.25,332.0,37,47,,
T,2025-04-08 10:27:38,53.4681993,-2.23548979,3.79,36.759,51.386,1.19,333.0,37,47,,
T,2025-04-08 10:27:39,53.46820457,-2.23550371,3.79,37.271,51.386,1.04,327.0,37,47,,
T,2025-04-08 10:27:40,53.46821053,-2.23551815,3.79,37.035,51.386,1.13,322.0,37,47,,
T,2025-04-08 10:27:41,53.46821886,-2.2355303,3.79,37.052,51.386,1.1,329.0,37,47,,
T,2025-04-08 10:27:42,53.46822696,-2.23553736,3.79,37.232,51.386,1.14,339.0,36,47,,
T,2025-04-08 10:27:43,53.46823691,-2.23554746,3.79,36.713,51.386,1.15,328.0,35,47,,
T,2025-04-08 10:27:44,53.46824983,-2.23555145,3.79,36.629,51.386,1.12,337.0,36,47,,
T,2025-04-08 10:27:45,53.46826441,-2.2355501,3.79,36.994,51.386,1.12,331.0,35,47,,
T,2025-04-08 10:27:46,53.46828106,-2.23554019,3.79,37.331,51.386,1.14,342.0,36,47,,
T,2025-04-08 10:27:47,53.46829906,-2.23552029,3.79,38.406,51.386,1.12,6.0,37,47,,
T,2025-04-08 10:27:48,53.46831777,-2.23549929,3.79,38.555,51.386,1.07,3.0,37,47,,
T,2025-04-08 10:27:49,53.46833545,-2.23548129,3.79,38.384,51.386,1.1,357.0,36,47,,
T,2025-04-08 10:27:50,53.46835121,-2.23546452,3.79,39.015,51.386,1.14,9.0,36,47,,
T,2025-04-08 10:27:51,53.46836663,-2.23544523,3.79,39.654,51.386,1.21,17.0,35,47,,
T,2025-04-08 10:27:52,53.4683831,-2.23542704,3.79,40.242,51.386,1.42,5.0,35,47,,
T,2025-04-08 10:27:53,53.46839997,-2.23541222,3.79,41.41,51.386,1.46,359.0,33,47,,
T,2025-04-08 10:27:54,53.46841514,-2.23540442,3.79,41.753,51.386,1.46,0.0,34,47,,
T,2025-04-08 10:27:55,53.46843117,-2.23539469,3.79,42.552,51.386,1.51,2.0,36,47,,
T,2025-04-08 10:27:56,53.46844547,-2.23539275,3.79,43.102,51.386,1.44,343.0,37,47,,
T,2025-04-08 10:27:57,53.46845932,-2.23539499,3.79,43.721,51.386,1.46,340.0,39,47,,
T,2025-04-08 10:27:58,53.46847101,-2.23540037,3.79,44.397,51.386,1.43,336.0,39,47,,
T,2025-04-08 10:27:59,53.46848263,-2.23540625,3.79,44.061,51.386,1.4,334.0,39,47,,
T,2025-04-08 10:28:00,53.46849438,-2.23541156,3.79,44.047,51.386,1.37,337.0,39,47,,
T,2025-04-08 10:28:01,53.46850572,-2.23541839,3.79,43.611,51.386,1.33,333.0,39,47,,
T,2025-04-08 10:28:02,53.46851745,-2.23542472,3.79,43.748,51.386,1.35,335.0,39,47,,
T,2025-04-08 10:28:03,53.46853049,-2.23543017,3.79,44.265,51.386,1.32,346.0,39,47,,
T,2025-04-08 10:28:04,53.46854225,-2.23544001,3.79,44.212,51.386,1.34,335.0,39,47,,
T,2025-04-08 10:28:05,53.46855076,-2.23545528,3.79,44.358,51.386,1.31,320.0,38,47,,
T,2025-04-08 10:28:06,53.46855724,-2.23547192,3.79,44.851,51.386,1.29,310.0,38,47,,
T,2025-04-08 10:28:07,53.46856448,-2.23548454,3.79,44.623,51.386,1.27,318.0,37,47,,
T,2025-04-08 10:28:08,53.4685702,-2.23549559,3.79,43.533,51.386,1.25,316.0,37,47,,
T,2025-04-08 10:28:09,53.46857378,-2.23550945,3.79,43.194,51.386,1.27,308.0,37,47,,
T,2025-04-08 10:28:10,53.46857828,-2.2355239,3.79,42.492,51.386,1.25,314.0,37,47,,
T,2025-04-08 10:28:11,53.46858264,-2.23553525,3.79,42.674,51.386,1.18,307.0,37,47,,
T,2025-04-08 10:28:12,53.46858649,-2.23554246,3.79,42.278,51.386,1.08,306.0,37,47,,
T,2025-04-08 10:28:13,53.46858904,-2.23555312,3.79,43.276,51.386,1.12,300.0,37,47,,
T,2025-04-08 10:28:14,53.46859366,-2.23556502,3.79,44.071,51.386,1.06,307.0,37,47,,
T,2025-04-08 10:28:15,53.46860028,-2.23557862,3.79,43.794,51.386,1.16,313.0,37,47,,
T,2025-04-08 10:28:16,53.46860774,-2.23558777,3.79,42.947,51.386,1.18,328.0,37,47,,
T,2025-04-08 10:28:17,53.46861451,-2.23559591,3.79,42.481,51.386,1.13,330.0,37,47,,
T,2025-04-08 10:28:18,53.46862119,-2.23560556,3.79,42.692,51.386,1.12,327.0,37,47,,
T,2025-04-08 10:28:19,53.46862864,-2.23561612,3.79,42.392,51.386,1.13,327.0,37,47,,
T,2025-04-08 10:28:20,53.46863737,-2.23562643,3.79,42.018,51.386,1.12,331.0,37,47,,
T,2025-04-08 10:28:21,53.46864528,-2.23563585,3.79,41.782,51.386,1.05,333.0,37,47,,
T,2025-04-08 10:28:22,53.46865233,-2.23564309,3.79,41.391,51.386,1.09,336.0,37,47,,
T,2025-04-08 10:28:23,53.46865926,-2.23565546,3.79,41.395,51.386,1.18,325.0,36,47,,
T,2025-04-08 10:28:24,53.468667,-2.23566578,3.79,41.292,51.386,1.11,332.0,35,47,,
T,2025-04-08 10:28:25,53.46867522,-2.2356757,3.79,41.099,51.386,1.1,331.0,33,47,,
T,2025-04-08 10:28:26,53.46868454,-2.23568535,3.8,40.65,51.386,1.12,332.0,33,47,,
T,2025-04-08 10:28:27,53.46869308,-2.23569579,3.87,41.011,51.386,1.13,335.0,34,47,,
T,2025-04-08 10:28:28,53.46870153,-2.23570572,3.87,40.604,51.386,1.1,335.0,35,47,,
T,2025-04-08 10:28:29,53.46871016,-2.23571862,3.94,40.246,51.386,1.11,333.0,37,47,,
T,2025-04-08 10:28:30,53.46871935,-2.23573236,4.04,39.722,51.386,1.18,331.0,38,47,,
T,2025-04-08 10:28:31,53.46872924,-2.23574274,3.98,39.445,51.386,1.17,331.0,38,47,,
T,2025-04-08 10:28:32,53.46873966,-2.23575192,3.92,39.38,51.386,1.2,336.0,38,47,,
T,2025-04-08 10:28:33,53.46874881,-2.23576089,3.87,38.98,51.387,1.14,333.0,38,47,,
T,2025-04-08 10:28:34,53.46875659,-2.23576913,3.8,38.797,51.387,1.08,333.0,38,47,,
T,2025-04-08 10:28:35,53.46876666,-2.23577812,3.82,38.285,51.387,1.12,336.0,37,47,,
T,2025-04-08 10:28:36,53.46877596,-2.23578772,3.85,37.907,51.387,1.07,336.0,36,47,,
T,2025-04-08 10:28:37,53.46878565,-2.23579841,3.8,37.858,51.387,1.08,331.0,35,47,,
T,2025-04-08 10:28:38,53.4687952,-2.23580636,3.79,37.778,51.387,1.11,336.0,34,47,,
T,2025-04-08 10:28:39,53.46880352,-2.23581655,3.79,37.72,51.387,1.08,329.0,33,47,,
T,2025-04-08 10:28:40,53.46881192,-2.23582469,3.79,36.804,51.387,1.16,333.0,33,47,,
T,2025-04-08 10:28:41,53.46882159,-2.23582929,3.79,36.956,51.387,1.18,340.0,34,47,,
T,2025-04-08 10:28:42,53.46883103,-2.23583304,3.79,37.085,51.387,1.11,339.0,34,47,,
T,2025-04-08 10:28:43,53.4688402,-2.23583582,3.79,37.319,51.387,1.11,346.0,34,47,,
T,2025-04-08 10:28:44,53.46884727,-2.23584237,3.79,37.837,51.387,1.04,332.0,33,47,,
T,2025-04-08 10:28:45,53.46885538,-2.23584972,3.79,37.505,51.387,1.02,333.0,34,47,,
T,2025-04-08 10:28:46,53.46886559,-2.23585507,3.79,37.884,51.387,1.15,346.0,34,47,,
T,2025-04-08 10:28:47,53.46887363,-2.23586129,3.79,37.837,51.387,1.12,335.0,33,47,,
T,2025-04-08 10:28:48,53.46888347,-2.23586682,3.79,37.164,51.387,1.1,338.0,34,47,,
T,2025-04-08 10:28:49,53.46889147,-2.23587019,3.79,38.165,51.387,1.02,343.0,35,47,,
T,2025-04-08 10:28:50,53.46889841,-2.2358797,3.79,38.086,51.387,1.06,334.0,35,47,,
T,2025-04-08 10:28:51,53.46890746,-2.23588757,3.79,38.143,51.387,1.14,334.0,35,47,,
T,2025-04-08 10:28:52,53.46891588,-2.2358961,3.81,38.473,51.387,1.14,333.0,36,47,,
T,2025-04-08 10:28:53,53.4689249,-2.23590498,3.79,38.619,51.387,1.11,330.0,35,47,,
T,2025-04-08 10:28:54,53.46893179,-2.23591596,3.79,38.799,51.387,1.03,332.0,35,47,,
T,2025-04-08 10:28:55,53.46894135,-2.23592487,3.79,38.4,51.387,1.08,332.0,35,47,,
T,2025-04-08 10:28:56,53.46895281,-2.23592867,3.79,38.931,51.387,1.1,335.0,35,47,,
T,2025-04-08 10:28:57,53.46896365,-2.23593241,3.79,38.486,51.387,1.1,333.0,36,47,,
T,2025-04-08 10:28:58,53.46897587,-2.2359327,3.79,38.531,51.387,1.0,336.0,36,47,,
T,2025-04-08 10:28:59,53.46898906,-2.23593633,3.79,38.59,51.387,1.05,333.0,36,47,,
T,2025-04-08 10:29:00,53.46899911,-2.23594389,3.79,38.622,51.387,1.11,325.0,36,47,,
T,2025-04-08 10:29:01,53.46901182,-2.23594865,3.79,38.437,51.387,1.14,346.0,35,47,,
T,2025-04-08 10:29:02,53.46902371,-2.23595044,3.79,38.613,51.387,1.08,357.0,37,47,,
T,2025-04-08 10:29:03,53.46903367,-2.23595909,3.79,38.708,51.387,1.12,338.0,38,47,,
T,2025-04-08 10:29:04,53.46904633,-2.23595546,3.79,39.167,51.387,1.56,24.0,38,47,,
T,2025-04-08 10:29:05,53.46905459,-2.23597029,3.79,39.294,51.387,1.25,324.0,38,47,,
T,2025-04-08 10:29:06,53.46906341,-2.23598144,3.79,39.49,51.387,1.06,332.0,38,47,,
T,2025-04-08 10:29:07,53.46907141,-2.23599029,3.79,39.609,51.387,1.04,329.0,38,47,,
T,2025-04-08 10:29:08,53.46907988,-2.23599913,3.79,39.544,51.387,1.05,330.0,38,47,,
T,2025-04-08 10:29:09,53.46908633,-2.23600947,3.79,39.784,51.387,1.07,317.0,38,47,,
T,2025-04-08 10:29:10,53.46909531,-2.23601598,3.79,39.246,51.387,1.12,337.0,38,47,,
T,2025-04-08 10:29:11,53.46910467,-2.2360238,3.79,39.031,51.387,1.08,332.0,38,47,,
T,2025-04-08 10:29:12,53.46911483,-2.23602961,3.79,39.502,51.387,1.04,346.0,38,47,,
T,2025-04-08 10:29:13,53.46912454,-2.23604063,3.79,39.151,51.387,1.11,327.0,33,47,,
T,2025-04-08 10:29:14,53.46913441,-2.23604857,3.79,39.194,51.387,1.11,339.0,35,47,,
T,2025-04-08 10:29:15,53.46914456,-2.23605658,3.79,39.177,51.387,1.09,336.0,33,47,,
T,2025-04-08 10:29:16,53.46915321,-2.2360649,3.79,39.31,51.387,1.1,335.0,30,47,,
T,2025-04-08 10:29:17,53.46916216,-2.23607485,3.79,39.283,51.387,1.1,329.0,31,47,,
T,2025-04-08 10:29:18,53.46917384,-2.23607917,3.79,39.586,51.387,1.28,352.0,34,47,,
T,2025-04-08 10:29:19,53.4691833,-2.23608877,3.79,39.635,51.387,1.18,331.0,34,47,,
T,2025-04-08 10:29:20,53.4691926,-2.23609811,3.79,39.699,51.387,1.16,333.0,34,47,,
T,2025-04-08 10:29:21,53.46920292,-2.23610734,3.79,39.16,51.387,1.27,336.0,33,47,,
T,2025-04-08 10:29:22,53.46921201,-2.23611672,3.79,39.268,51.387,1.16,329.0,34,47,,
T,2025-04-08 10:29:23,53.46922241,-2.23611989,3.79,39.567,51.387,1.22,350.0,33,47,,
T,2025-04-08 10:29:24,53.46923402,-2.23612696,3.79,39.759,51.387,1.25,341.0,31,47,,
T,2025-04-08 10:29:25,53.46924318,-2.23613803,3.79,39.021,51.387,1.25,327.0,32,47,,
T,2025-04-08 10:29:26,53.46925246,-2.23614911,3.79,38.795,51.387,1.25,329.0,32,47,,
T,2025-04-08 10:29:27,53.46926025,-2.23615895,3.85,38.462,51.387,1.14,332.0,31,47,,
T,2025-04-08 10:29:28,53.46926829,-2.23616889,4.01,38.456,51.387,1.1,336.0,33,47,,
T,2025-04-08 10:29:29,53.46927776,-2.23617981,4.0,38.655,51.387,1.18,335.0,33,47,,
T,2025-04-08 10:29:30,53.46928751,-2.2361907,3.86,38.38,51.387,1.21,331.0,33,47,,
T,2025-04-08 10:29:31,53.46929684,-2.23619834,3.95,38.585,51.387,1.1,344.0,34,47,,
T,2025-04-08 10:29:32,53.46930562,-2.23621181,3.93,38.849,51.387,1.15,325.0,32,47,,
T,2025-04-08 10:29:33,53.46931449,-2.23622307,3.99,39.111,51.387,1.18,335.0,32,47,,
T,2025-04-08 10:29:34,53.46932266,-2.23623485,4.04,39.304,51.388,1.18,329.0,31,47,,
T,2025-04-08 10:29:35,53.46933203,-2.23624964,4.25,39.178,51.388,1.33,331.0,31,47,,
T,2025-04-08 10:29:36,53.46934157,-2.23626869,4.38,38.416,51.388,1.6,319.0,31,47,,
T,2025-04-08 10:29:37,53.4693534,-2.236285,4.66,37.614,51.388,1.69,329.0,32,47,,
T,2025-04-08 10:29:38,53.4693649,-2.23630139,4.7,37.693,51.388,1.56,327.0,32,47,,
T,2025-04-08 10:29:39,53.46937356,-2.23631662,4.78,37.634,51.388,1.42,328.0,32,47,,
T,2025-04-08 10:29:40,53.4693817,-2.23632942,4.76,37.573,51.388,1.21,332.0,33,47,,
T,2025-04-08 10:29:41,53.46939066,-2.23634199,4.84,37.42,51.388,1.33,337.0,34,47,,
T,2025-04-08 10:29:42,53.46939862,-2.23635391,4.84,37.543,51.388,1.15,335.0,34,47,,
T,2025-04-08 10:29:43,53.4694068,-2.23636706,4.84,37.097,51.388,1.17,332.0,34,47,,
T,2025-04-08 10:29:44,53.46941603,-2.23637601,4.92,36.605,51.388,1.11,347.0,34,47,,
T,2025-04-08 10:29:45,53.46942398,-2.23638921,4.89,35.848,51.388,1.12,330.0,33,47,,
T,2025-04-08 10:29:46,53.46943121,-2.23640117,4.92,35.738,51.388,1.04,331.0,33,47,,
T,2025-04-08 10:29:47,53.46943705,-2.23641359,4.96,35.712,51.388,0.95,331.0,32,47,,
T,2025-04-08 10:29:48,53.4694434,-2.23642787,4.95,35.646,51.388,0.99,330.0,32,47,,
T,2025-04-08 10:29:49,53.46945129,-2.2364397,4.89,35.928,51.388,1.06,332.0,32,47,,
T,2025-04-08 10:29:50,53.46945793,-2.23645357,4.8,35.921,51.388,1.01,308.0,32,47,,
T,2025-04-08 10:29:51,53.46946769,-2.23646201,4.53,36.082,51.388,1.07,327.0,33,47,,
T,2025-04-08 10:29:52,53.46947687,-2.23647027,4.34,36.351,51.388,1.06,323.0,33,47,,
T,2025-04-08 10:29:53,53.46948832,-2.23647009,4.33,36.591,51.388,1.26,1.0,35,47,,
T,2025-04-08 10:29:54,53.46950004,-2.23646665,3.97,37.616,51.388,1.15,339.0,35,47,,
T,2025-04-08 10:29:55,53.46950928,-2.2364682,3.79,37.979,51.388,1.09,343.0,36,47,,
T,2025-04-08 10:29:56,53.46951993,-2.23647135,3.79,38.292,51.388,1.1,335.0,37,47,,
T,2025-04-08 10:29:57,53.46952918,-2.23647699,3.79,37.183,51.388,1.21,312.0,37,47,,
T,2025-04-08 10:29:58,53.46954086,-2.23648031,3.79,37.476,51.388,1.23,339.0,37,47,,
T,2025-04-08 10:29:59,53.46955218,-2.23648784,3.79,37.679,51.388,1.23,327.0,37,47,,
T,2025-04-08 10:30:00,53.46956197,-2.23649724,3.79,37.631,51.388,1.23,328.0,37,47,,
T,2025-04-08 10:30:01,53.4695704,-2.23650713,3.79,38.056,51.388,1.12,335.0,37,47,,
T,2025-04-08 10:30:02,53.46957932,-2.23651538,3.79,38.158,51.388,1.11,337.0,37,47,,
T,2025-04-08 10:30:03,53.46959234,-2.23652695,3.79,37.644,51.388,1.65,330.0,37,47,,
T,2025-04-08 10:30:04,53.46960409,-2.23653814,3.79,38.566,51.388,1.44,329.0,37,47,,
T,2025-04-08 10:30:05,53.4696126,-2.23654671,3.79,38.1,51.388,1.24,341.0,37,47,,
T,2025-04-08 10:30:06,53.46962011,-2.23655696,3.79,37.378,51.388,1.11,326.0,37,47,,
T,2025-04-08 10:30:07,53.46962871,-2.23656479,3.79,37.161,51.388,1.08,329.0,37,47,,
T,2025-04-08 10:30:08,53.4696389,-2.23656976,3.79,36.781,51.388,1.07,338.0,37,47,,
T,2025-04-08 10:30:09,53.46964688,-2.23657797,3.79,36.636,51.388,1.05,329.0,37,47,,
T,2025-04-08 10:30:10,53.46965306,-2.23659086,3.79,36.338,51.388,0.96,321.0,37,47,,
T,2025-04-08 10:30:11,53.46965822,-2.23660404,3.79,36.292,51.388,0.94,326.0,38,47,,
T,2025-04-08 10:30:12,53.46966041,-2.23662159,3.79,36.035,51.388,1.07,295.0,38,47,,
T,2025-04-08 10:30:13,53.46966429,-2.23663336,3.79,36.133,51.388,0.9,321.0,38,47,,
T,2025-04-08 10:30:14,53.4696701,-2.23663764,3.79,36.331,51.388,0.85,326.0,38,47,,
T,2025-04-08 10:30:15,53.46967506,-2.23664937,3.79,36.125,51.388,1.12,310.0,38,47,,
T,2025-04-08 10:30:16,53.46968491,-2.23666474,3.79,36.34,51.388,1.5,317.0,38,47,,
T,2025-04-08 10:30:17,53.46969327,-2.23667318,3.79,37.038,51.388,1.06,337.0,38,47,,
T,2025-04-08 10:30:18,53.46969863,-2.2366812,3.79,37.035,51.388,0.86,333.0,37,47,,
T,2025-04-08 10:30:19,53.46970393,-2.2366892,3.79,36.846,51.388,0.81,335.0,38,47,,
T,2025-04-08 10:30:20,53.46970904,-2.23669856,3.79,37.062,51.388,0.79,338.0,39,47,,
T,2025-04-08 10:30:21,53.46971373,-2.23670629,3.79,37.275,51.388,0.79,332.0,39,47,,
T,2025-04-08 10:30:22,53.46971695,-2.23671497,3.79,36.748,51.388,0.87,315.0,39,47,,
T,2025-04-08 10:30:23,53.46971586,-2.23673319,3.79,35.867,51.389,1.42,266.0,39,47,,
T,2025-04-08 10:30:24,53.46971075,-2.23674492,3.79,36.445,51.389,1.0,234.0,39,47,,
T,2025-04-08 10:30:25,53.46970946,-2.23674485,3.79,36.441,51.389,0.0,,39,47,,
T,2025-04-08 10:30:26,53.46970939,-2.23674449,3.79,36.45,51.389,0.0,,38,47,,
T,2025-04-08 10:30:27,53.46970936,-2.23674453,3.79,36.45,51.389,0.0,,38,47,,
T,2025-04-08 10:30:28,53.46970934,-2.23674461,3.79,36.451,51.389,0.0,,38,47,,
T,2025-04-08 10:30:29,53.46970934,-2.23674473,3.79,36.446,51.389,0.0,,37,47,,
T,2025-04-08 10:30:30,53.46970968,-2.23674653,3.79,37.025,51.389,0.22,319.0,36,47,,
T,2025-04-08 10:30:31,53.46970897,-2.23674669,3.79,37.034,51.389,0.0,,37,47,,
