type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 11:31:11,53.46996446,-2.23299497,3.79,45.403,51.382,1.3,142.0,22,44,,
T,2025-04-08 11:31:12,53.46995477,-2.23298412,3.79,45.486,51.382,1.3,154.0,21,44,,
T,2025-04-08 11:31:13,53.46994388,-2.23297642,3.79,45.628,51.382,1.29,159.0,32,44,,
T,2025-04-08 11:31:14,53.46993243,-2.23297053,3.79,45.692,51.382,1.34,166.0,32,44,,
T,2025-04-08 11:31:15,53.46992271,-2.23295979,3.79,45.679,51.382,1.33,155.0,32,44,,
T,2025-04-08 11:31:16,53.46991338,-2.23294805,3.79,45.724,51.382,1.34,146.0,32,44,,
T,2025-04-08 11:31:17,53.46990425,-2.23293772,3.79,45.371,51.382,1.3,148.0,32,44,,
T,2025-04-08 11:31:18,53.46989419,-2.23292489,3.79,45.447,51.382,1.35,146.0,32,44,,
T,2025-04-08 11:31:19,53.46988331,-2.23291561,3.79,45.391,51.382,1.33,155.0,22,44,,
T,2025-04-08 11:31:20,53.4698727,-2.23290585,3.79,45.769,51.382,1.36,153.0,21,44,,
T,2025-04-08 11:31:21,53.46986292,-2.23289386,3.79,45.911,51.382,1.35,146.0,32,44,,
T,2025-04-08 11:31:22,53.46985262,-2.23288311,3.79,46.209,51.382,1.32,148.0,33,44,,
T,2025-04-08 11:31:23,53.46984226,-2.23287499,3.79,46.085,51.382,1.29,156.0,33,44,,
T,2025-04-08 11:31:24,53.46983141,-2.23286608,3.79,46.357,51.381,1.34,153.0,33,44,,
T,2025-04-08 11:31:25,53.46982004,-2.23285805,3.79,46.387,51.381,1.31,157.0,33,44,,
T,2025-04-08 11:31:26,53.46980933,-2.23284976,3.79,46.262,51.381,1.32,157.0,33,44,,
T,2025-04-08 11:31:27,53.46979845,-2.23283976,3.79,46.136,51.381,1.34,152.0,32,44,,
T,2025-04-08 11:31:28,53.46978758,-2.23283011,3.79,46.2,51.381,1.36,152.0,32,44,,
T,2025-04-08 11:31:29,53.4697767,-2.23282282,3.79,46.23,51.381,1.3,157.0,32,44,,
T,2025-04-08 11:31:30,53.46976611,-2.23281192,3.79,46.216,51.381,1.35,150.0,32,44,,
T,2025-04-08 11:31:31,53.46975667,-2.23279999,3.79,46.66,51.381,1.26,146.0,18,44,,
T,2025-04-08 11:31:32,53.46974659,-2.23278324,3.79,46.89,51.381,1.37,137.0,19,44,,
T,2025-04-08 11:31:33,53.46973722,-2.23277159,3.79,46.582,51.381,1.29,151.0,31,44,,
T,2025-04-08 11:31:34,53.4697263,-2.23275891,3.79,46.826,51.381,1.31,148.0,31,44,,
T,2025-04-08 11:31:35,53.46971462,-2.23274575,3.79,47.13,51.381,1.42,149.0,33,44,,
T,2025-04-08 11:31:36,53.46970302,-2.23273322,3.79,47.767,51.381,1.36,153.0,33,44,,
T,2025-04-08 11:31:37,53.46969116,-2.23272327,3.79,47.443,51.381,1.3,160.0,33,44,,
T,2025-04-08 11:31:38,53.4696798,-2.23271605,3.79,47.574,51.381,1.24,165.0,33,44,,
T,2025-04-08 11:31:39,53.46966723,-2.23271425,3.79,47.798,51.381,1.22,179.0,33,44,,
T,2025-04-08 11:31:40,53.46965578,-2.2327171,3.79,46.561,51.381,1.24,185.0,33,44,,
T,2025-04-08 11:31:41,53.46964308,-2.23272214,3.79,46.912,51.381,1.29,195.0,33,44,,
T,2025-04-08 11:31:42,53.46963169,-2.23272546,3.79,47.101,51.381,1.24,196.0,33,44,,
T,2025-04-08 11:31:43,53.46961991,-2.23272955,3.79,47.622,51.381,1.29,197.0,33,44,,
T,2025-04-08 11:31:44,53.4696074,-2.23273588,3.79,47.743,51.381,1.37,199.0,33,44,,
T,2025-04-08 11:31:45,53.46959603,-2.23274569,3.79,46.785,51.381,1.3,211.0,33,44,,
T,2025-04-08 11:31:46,53.46958431,-2.23275237,3.79,46.966,51.381,1.28,199.0,33,44,,
T,2025-04-08 11:31:47,53.46957219,-2.23275747,3.79,46.84,51.381,1.21,195.0,33,44,,
T,2025-04-08 11:31:48,53.46955939,-2.23276613,3.79,47.055,51.381,1.33,205.0,33,44,,
T,2025-04-08 11:31:49,53.46954568,-2.23276951,3.79,47.416,51.381,1.33,189.0,33,44,,
T,2025-04-08 11:31:50,53.46953183,-2.23277631,3.79,47.536,51.381,1.31,196.0,33,44,,
T,2025-04-08 11:31:51,53.46951802,-2.23278726,3.79,46.933,51.381,1.27,206.0,33,44,,
T,2025-04-08 11:31:52,53.46950524,-2.23279658,3.79,46.94,51.381,1.15,202.0,33,44,,
T,2025-04-08 11:31:53,53.46949159,-2.23280923,3.79,46.678,51.381,1.23,210.0,35,44,,
T,2025-04-08 11:31:54,53.46947552,-2.23282038,3.79,47.191,51.381,1.28,201.0,35,44,,
T,2025-04-08 11:31:55,53.46946126,-2.23283424,3.79,47.648,51.381,1.29,205.0,34,44,,
T,2025-04-08 11:31:56,53.46944791,-2.23284687,3.79,47.768,51.381,1.24,202.0,34,44,,
T,2025-04-08 11:31:57,53.46943506,-2.23285621,3.79,47.649,51.381,1.27,201.0,34,44,,
T,2025-04-08 11:31:58,53.46942314,-2.23286258,3.79,47.245,51.381,1.28,195.0,34,44,,
T,2025-04-08 11:31:59,53.46941158,-2.23286909,3.79,47.397,51.381,1.24,208.0,32,44,,
T,2025-04-08 11:32:00,53.46940145,-2.23287548,3.79,47.77,51.381,1.21,210.0,34,44,,
T,2025-04-08 11:32:01,53.46938995,-2.23288549,3.79,47.848,51.381,1.28,213.0,34,44,,
T,2025-04-08 11:32:02,53.46937949,-2.23289442,3.79,48.02,51.381,1.28,211.0,36,44,,
T,2025-04-08 11:32:03,53.46937035,-2.23290445,3.79,48.092,51.381,1.23,216.0,36,44,,
T,2025-04-08 11:32:04,53.46936187,-2.23291443,3.79,47.621,51.381,1.27,217.0,36,44,,
T,2025-04-08 11:32:05,53.46935538,-2.2329282,3.79,47.482,51.381,1.31,230.0,36,44,,
T,2025-04-08 11:32:06,53.46935124,-2.23294263,3.79,47.004,51.382,1.14,234.0,36,44,,
T,2025-04-08 11:32:07,53.46934431,-2.2329488,3.79,46.768,51.382,1.16,208.0,36,44,,
T,2025-04-08 11:32:08,53.46933446,-2.23294789,3.79,46.378,51.382,1.27,190.0,36,44,,
T,2025-04-08 11:32:09,53.46932491,-2.23294448,3.79,46.36,51.382,1.27,193.0,36,44,,
T,2025-04-08 11:32:10,53.46931504,-2.2329426,3.79,45.604,51.382,1.28,193.0,36,44,,
T,2025-04-08 11:32:11,53.46930548,-2.23294302,3.79,45.459,51.381,1.3,187.0,36,44,,
T,2025-04-08 11:32:12,53.4692964,-2.23293997,3.79,46.111,51.381,1.27,171.0,34,44,,
T,2025-04-08 11:32:13,53.46928578,-2.23294112,3.79,46.217,51.381,1.46,189.0,34,44,,
T,2025-04-08 11:32:14,53.46927513,-2.232937,3.79,45.442,51.381,1.36,180.0,35,44,,
T,2025-04-08 11:32:15,53.46926562,-2.23293482,3.79,44.698,51.381,1.37,174.0,35,44,,
T,2025-04-08 11:32:16,53.46925621,-2.23293218,3.79,44.165,51.381,1.31,167.0,36,44,,
T,2025-04-08 11:32:17,53.46924776,-2.23292995,3.79,44.044,51.381,1.2,172.0,36,44,,
T,2025-04-08 11:32:18,53.46923894,-2.23292383,3.79,43.897,51.381,1.33,172.0,36,44,,
T,2025-04-08 11:32:19,53.46923122,-2.23291569,3.79,43.922,51.381,1.26,157.0,36,44,,
T,2025-04-08 11:32:20,53.46922431,-2.23290808,3.79,42.872,51.381,1.13,159.0,36,44,,
T,2025-04-08 11:32:21,53.46921366,-2.23290561,3.79,42.473,51.381,1.35,171.0,36,44,,
T,2025-04-08 11:32:22,53.4692056,-2.23290349,3.79,41.655,51.381,1.07,178.0,35,44,,
T,2025-04-08 11:32:23,53.46919578,-2.23290274,3.79,41.474,51.381,1.19,182.0,36,44,,
T,2025-04-08 11:32:24,53.46918494,-2.23290719,3.79,41.344,51.381,1.27,199.0,36,44,,
T,2025-04-08 11:32:25,53.46917309,-2.23291004,3.79,41.37,51.381,1.4,189.0,36,44,,
T,2025-04-08 11:32:26,53.46916386,-2.23291176,3.79,41.436,51.381,1.17,188.0,36,44,,
T,2025-04-08 11:32:27,53.46915632,-2.23291753,3.79,41.649,51.381,1.06,198.0,36,44,,
T,2025-04-08 11:32:28,53.46914921,-2.23292552,3.79,41.763,51.381,1.04,205.0,37,44,,
T,2025-04-08 11:32:29,53.46913902,-2.23293223,3.79,41.136,51.381,1.1,193.0,37,44,,
T,2025-04-08 11:32:30,53.46912909,-2.2329309,3.79,40.176,51.381,1.09,179.0,37,44,,
T,2025-04-08 11:32:31,53.46912721,-2.2329278,3.79,40.199,51.381,0.36,142.0,37,44,,
T,2025-04-08 11:32:32,53.46912324,-2.23293126,3.81,40.427,51.381,0.64,206.0,37,44,,
T,2025-04-08 11:32:33,53.46912078,-2.23294213,3.81,40.792,51.381,0.59,229.0,36,44,,
T,2025-04-08 11:32:34,53.46911651,-2.23296115,4.1,41.134,51.381,1.16,231.0,35,44,,
T,2025-04-08 11:32:35,53.46911168,-2.23296902,4.04,40.765,51.382,0.48,216.0,35,44,,
T,2025-04-08 11:32:36,53.46910547,-2.23297398,4.0,40.573,51.382,0.57,203.0,35,44,,
T,2025-04-08 11:32:37,53.46909816,-2.232982,4.04,40.874,51.382,0.74,212.0,36,44,,
T,2025-04-08 11:32:38,53.46909307,-2.23298642,4.1,41.184,51.382,0.35,184.0,36,44,,
T,2025-04-08 11:32:39,53.46908217,-2.23298153,4.13,42.411,51.382,1.12,140.0,37,44,,
T,2025-04-08 11:32:40,53.46907198,-2.23297629,4.12,43.646,51.382,1.13,144.0,37,44,,
T,2025-04-08 11:32:41,53.46906215,-2.23297252,4.11,43.389,51.381,1.02,142.0,37,44,,
T,2025-04-08 11:32:42,53.46904976,-2.23297623,4.16,44.191,51.382,1.11,174.0,37,44,,
T,2025-04-08 11:32:43,53.4690394,-2.23297402,4.19,45.129,51.381,1.14,160.0,38,44,,
T,2025-04-08 11:32:44,53.46903079,-2.23296858,4.18,45.368,51.381,1.02,149.0,38,44,,
T,2025-04-08 11:32:45,53.469022,-2.23296662,4.17,45.24,51.381,0.95,162.0,39,44,,
T,2025-04-08 11:32:46,53.46901293,-2.2329603,4.18,45.72,51.381,1.06,151.0,39,44,,
T,2025-04-08 11:32:47,53.46900322,-2.23295543,4.25,46.075,51.381,1.07,151.0,39,44,,
T,2025-04-08 11:32:48,53.46899227,-2.2329498,4.33,46.505,51.381,1.18,152.0,39,44,,
T,2025-04-08 11:32:49,53.46898112,-2.23294217,4.46,46.872,51.381,1.15,153.0,38,44,,
T,2025-04-08 11:32:50,53.46897038,-2.23293498,4.52,47.191,51.381,1.09,153.0,37,44,,
T,2025-04-08 11:32:51,53.46895965,-2.23292928,4.7,47.486,51.381,1.12,155.0,37,44,,
T,2025-04-08 11:32:52,53.468948,-2.23292179,4.82,47.878,51.381,1.19,154.0,37,44,,
T,2025-04-08 11:32:53,53.46893765,-2.23291514,4.86,48.407,51.381,1.18,153.0,37,44,,
T,2025-04-08 11:32:54,53.46892671,-2.23291252,4.92,48.603,51.381,1.16,160.0,36,44,,
T,2025-04-08 11:32:55,53.4689162,-2.23290311,4.95,49.51,51.381,1.25,144.0,38,44,,
T,2025-04-08 11:32:56,53.46890617,-2.23289787,5.04,49.632,51.381,1.13,151.0,38,44,,
T,2025-04-08 11:32:57,53.46889699,-2.23289229,5.11,50.135,51.381,1.11,147.0,38,44,,
T,2025-04-08 11:32:58,53.46888619,-2.23288561,5.21,50.952,51.381,1.17,150.0,38,44,,
T,2025-04-08 11:32:59,53.4688751,-2.23287922,5.14,51.906,51.381,1.22,146.0,38,44,,
T,2025-04-08 11:33:00,53.46886383,-2.23287379,5.47,52.969,51.381,1.2,148.0,38,44,,
T,2025-04-08 11:33:01,53.46885162,-2.2328665,5.16,53.88,51.381,1.2,151.0,37,44,,
T,2025-04-08 11:33:02,53.46883894,-2.23285793,5.07,53.776,51.381,1.29,151.0,37,44,,
T,2025-04-08 11:33:03,53.46882646,-2.23285053,4.98,53.728,51.381,1.26,151.0,37,44,,
T,2025-04-08 11:33:04,53.46881472,-2.23284361,4.8,53.587,51.381,1.13,155.0,37,44,,
T,2025-04-08 11:33:05,53.46880217,-2.23283559,4.72,53.952,51.381,1.26,154.0,37,44,,
T,2025-04-08 11:33:06,53.46878992,-2.23282818,4.63,54.014,51.381,1.2,156.0,37,44,,
T,2025-04-08 11:33:07,53.46877759,-2.23282113,4.53,53.72,51.381,1.19,158.0,37,44,,
T,2025-04-08 11:33:08,53.46876541,-2.23281392,4.41,53.514,51.381,1.21,152.0,20,44,,
T,2025-04-08 11:33:09,53.46875249,-2.23280547,4.23,53.536,51.381,1.36,151.0,19,44,,
T,2025-04-08 11:33:10,53.46874214,-2.23279656,3.98,53.366,51.381,1.16,153.0,19,44,,
T,2025-04-08 11:33:11,53.46873201,-2.23278767,3.88,53.356,51.381,1.14,150.0,19,44,,
T,2025-04-08 11:33:12,53.46872149,-2.2327767,3.8,53.613,51.381,1.22,148.0,20,44,,
T,2025-04-08 11:33:13,53.46871152,-2.23276931,3.79,53.357,51.381,1.21,152.0,19,44,,
T,2025-04-08 11:33:14,53.46870176,-2.23276228,3.79,53.509,51.381,1.19,150.0,18,44,,
T,2025-04-08 11:33:15,53.46869124,-2.23275347,3.79,53.235,51.381,1.22,151.0,19,44,,
T,2025-04-08 11:33:16,53.46868101,-2.2327435,3.79,53.068,51.381,1.17,152.0,17,44,,
T,2025-04-08 11:33:17,53.46867077,-2.23273634,3.79,52.532,51.381,1.08,155.0,18,44,,
T,2025-04-08 11:33:18,53.4686596,-2.23272662,3.79,52.759,51.381,1.23,151.0,31,44,,
T,2025-04-08 11:33:19,53.46864862,-2.2327178,3.79,52.901,51.381,1.24,153.0,34,44,,
T,2025-04-08 11:33:20,53.46863969,-2.23270775,3.79,53.426,51.381,1.25,145.0,35,44,,
T,2025-04-08 11:33:21,53.46862963,-2.23269494,3.79,53.694,51.381,1.28,147.0,36,44,,
T,2025-04-08 11:33:22,53.46862243,-2.23267844,3.79,54.129,51.381,1.3,131.0,36,44,,
T,2025-04-08 11:33:23,53.46861366,-2.2326644,3.79,54.171,51.381,1.29,147.0,36,44,,
T,2025-04-08 11:33:24,53.46860815,-2.23264817,3.79,54.548,51.381,1.22,131.0,35,44,,
T,2025-04-08 11:33:25,53.46860476,-2.23263221,3.79,54.32,51.381,1.29,125.0,35,44,,
T,2025-04-08 11:33:26,53.46859992,-2.23261649,3.79,54.794,51.381,1.24,130.0,35,44,,
T,2025-04-08 11:33:27,53.46859226,-2.23260471,3.79,54.621,51.381,1.28,141.0,36,44,,
T,2025-04-08 11:33:28,53.46858258,-2.23259585,3.79,54.228,51.381,1.23,147.0,35,44,,
T,2025-04-08 11:33:29,53.46857253,-2.23258561,3.79,54.362,51.381,1.2,151.0,36,44,,
T,2025-04-08 11:33:30,53.46856352,-2.23257692,3.79,54.213,51.381,1.18,153.0,36,44,,
T,2025-04-08 11:33:31,53.46855479,-2.23256405,3.79,54.082,51.381,1.24,140.0,36,44,,
T,2025-04-08 11:33:32,53.46854356,-2.23255754,3.79,54.032,51.381,1.29,161.0,37,44,,
T,2025-04-08 11:33:33,53.46853311,-2.23254874,3.79,54.237,51.381,1.31,152.0,36,44,,
T,2025-04-08 11:33:34,53.46852053,-2.23254853,3.79,53.857,51.381,1.36,175.0,36,44,,
T,2025-04-08 11:33:35,53.46850778,-2.23254514,3.79,53.196,51.381,1.29,162.0,35,44,,
T,2025-04-08 11:33:36,53.4684956,-2.23254465,3.79,53.116,51.381,1.26,153.0,37,44,,
T,2025-04-08 11:33:37,53.46848435,-2.23253914,3.79,52.79,51.381,1.28,148.0,36,44,,
T,2025-04-08 11:33:38,53.4684725,-2.23252935,3.79,53.094,51.381,1.26,148.0,35,44,,
T,2025-04-08 11:33:39,53.46846345,-2.23251733,3.79,52.956,51.381,1.32,143.0,35,44,,
T,2025-04-08 11:33:40,53.46845408,-2.23250296,3.79,52.748,51.38,1.39,147.0,36,44,,
T,2025-04-08 11:33:41,53.46844538,-2.23248562,3.79,52.253,51.38,1.29,158.0,37,44,,
T,2025-04-08 11:33:42,53.46843662,-2.23247117,3.79,52.186,51.38,1.28,156.0,37,44,,
T,2025-04-08 11:33:43,53.46842792,-2.23245802,3.79,51.449,51.38,1.22,161.0,36,44,,
T,2025-04-08 11:33:44,53.46841928,-2.23244338,3.79,50.83,51.38,1.28,160.0,36,44,,
T,2025-04-08 11:33:45,53.46841086,-2.23242887,3.79,50.027,51.38,1.24,163.0,36,44,,
T,2025-04-08 11:33:46,53.46840306,-2.23241352,3.79,48.993,51.38,1.27,158.0,35,44,,
T,2025-04-08 11:33:47,53.46839316,-2.23240003,3.79,48.32,51.38,1.28,159.0,35,44,,
T,2025-04-08 11:33:48,53.46838529,-2.2323824,3.79,47.462,51.38,1.3,145.0,35,44,,
T,2025-04-08 11:33:49,53.46837603,-2.23236756,3.79,47.721,51.38,1.19,147.0,36,44,,
T,2025-04-08 11:33:50,53.46836951,-2.23235657,3.79,47.624,51.38,0.96,152.0,37,44,,
T,2025-04-08 11:33:51,53.46836157,-2.23234287,3.79,47.213,51.38,1.22,147.0,38,44,,
T,2025-04-08 11:33:52,53.4683538,-2.23233241,3.79,46.944,51.38,1.03,153.0,39,44,,
T,2025-04-08 11:33:53,53.46834509,-2.23232221,3.79,46.754,51.38,1.14,150.0,39,44,,
T,2025-04-08 11:33:54,53.46833645,-2.2323188,3.79,46.804,51.38,1.17,166.0,38,44,,
T,2025-04-08 11:33:55,53.46832751,-2.23231596,3.79,46.548,51.38,1.15,165.0,36,44,,
T,2025-04-08 11:33:56,53.46832092,-2.23231196,3.79,46.427,51.38,1.14,153.0,34,44,,
T,2025-04-08 11:33:57,53.46831236,-2.2323093,3.79,46.402,51.38,1.23,162.0,33,44,,
T,2025-04-08 11:33:58,53.46830492,-2.23230477,3.79,46.118,51.38,1.11,152.0,34,44,,
T,2025-04-08 11:33:59,53.46829583,-2.23230732,3.79,46.253,51.38,1.25,177.0,35,44,,
T,2025-04-08 11:34:00,53.4682867,-2.23230068,3.79,45.35,51.38,1.38,146.0,34,44,,
T,2025-04-08 11:34:01,53.46828063,-2.23228818,3.79,45.097,51.38,1.24,125.0,32,44,,
T,2025-04-08 11:34:02,53.46827858,-2.23227056,3.79,43.739,51.38,1.2,102.0,32,44,,
T,2025-04-08 11:34:03,53.46826991,-2.23225663,3.79,43.723,51.38,1.59,131.0,31,44,,
T,2025-04-08 11:34:04,53.4682596,-2.232244,3.79,43.604,51.38,1.52,141.0,29,44,,
T,2025-04-08 11:34:05,53.46824864,-2.23223417,3.79,43.237,51.38,1.53,147.0,28,44,,
T,2025-04-08 11:34:06,53.46823638,-2.23222866,3.9,42.868,51.38,1.55,156.0,27,44,,
T,2025-04-08 11:34:07,53.46822393,-2.23222334,4.1,42.534,51.38,1.55,156.0,28,44,,
T,2025-04-08 11:34:08,53.46821123,-2.23221886,4.61,43.096,51.38,1.53,155.0,28,44,,
T,2025-04-08 11:34:09,53.46819888,-2.23221715,5.29,43.163,51.38,1.51,155.0,28,44,,
T,2025-04-08 11:34:10,53.46818866,-2.23220621,5.1,43.491,51.38,1.63,140.0,30,44,,
T,2025-04-08 11:34:11,53.4681774,-2.2322026,5.69,42.794,51.38,1.57,143.0,32,44,,
T,2025-04-08 11:34:12,53.4681636,-2.23220478,4.98,43.898,51.38,1.79,152.0,33,44,,
T,2025-04-08 11:34:13,53.46815325,-2.23220363,4.13,43.218,51.38,1.48,151.0,33,44,,
T,2025-04-08 11:34:14,53.46814306,-2.23219773,3.79,42.77,51.38,1.6,154.0,38,44,,
T,2025-04-08 11:34:15,53.46813058,-2.23219016,3.79,42.182,51.38,1.6,155.0,38,44,,
T,2025-04-08 11:34:16,53.46811868,-2.23218381,3.79,41.579,51.38,1.42,156.0,38,44,,
T,2025-04-08 11:34:17,53.468105,-2.23217582,3.79,41.116,51.38,1.64,155.0,38,44,,
T,2025-04-08 11:34:18,53.46809045,-2.23216918,3.79,41.654,51.38,1.59,160.0,38,44,,
T,2025-04-08 11:34:19,53.46807565,-2.23216123,3.79,42.102,51.38,1.7,158.0,38,44,,
T,2025-04-08 11:34:20,53.4680593,-2.23215163,3.79,41.963,51.38,1.65,153.0,37,44,,
T,2025-04-08 11:34:21,53.46804433,-2.23214345,3.79,42.114,51.38,1.63,157.0,36,44,,
T,2025-04-08 11:34:22,53.46803026,-2.23213428,3.79,41.795,51.38,1.61,157.0,36,44,,
T,2025-04-08 11:34:23,53.46801697,-2.23212637,3.79,41.829,51.38,1.64,156.0,36,44,,
T,2025-04-08 11:34:24,53.46800223,-2.2321234,3.79,41.336,51.38,1.67,170.0,37,44,,
T,2025-04-08 11:34:25,53.46798782,-2.23211738,3.79,41.721,51.38,1.68,155.0,37,44,,
T,2025-04-08 11:34:26,53.46797715,-2.23210205,3.79,40.427,51.38,1.74,130.0,35,44,,
T,2025-04-08 11:34:27,53.46796575,-2.23208898,3.79,38.967,51.38,1.59,144.0,31,44,,
T,2025-04-08 11:34:28,53.46795291,-2.23207692,3.91,38.772,51.38,1.64,149.0,31,44,,
T,2025-04-08 11:34:29,53.46793718,-2.23207313,3.93,39.699,51.38,1.72,175.0,29,44,,
T,2025-04-08 11:34:30,53.4679264,-2.23207038,4.11,39.862,51.38,1.34,170.0,30,44,,
T,2025-04-08 11:34:31,53.46791986,-2.23205665,4.34,39.725,51.38,1.04,149.0,34,44,,
T,2025-04-08 11:34:32,53.4679103,-2.23204393,4.71,40.021,51.38,1.35,154.0,33,44,,
T,2025-04-08 11:34:33,53.4678988,-2.23203199,4.7,40.503,51.38,1.41,158.0,34,44,,
T,2025-04-08 11:34:34,53.46788721,-2.23202433,4.81,41.419,51.379,1.32,163.0,35,44,,
T,2025-04-08 11:34:35,53.46787292,-2.23202506,4.93,42.031,51.379,1.51,185.0,34,44,,
T,2025-04-08 11:34:36,53.46785717,-2.23202648,4.51,42.805,51.379,1.6,185.0,36,44,,
T,2025-04-08 11:34:37,53.4678414,-2.23202459,4.67,43.363,51.379,1.43,175.0,35,44,,
T,2025-04-08 11:34:38,53.46782724,-2.23201848,4.94,44.044,51.379,1.42,163.0,34,44,,
T,2025-04-08 11:34:39,53.46781374,-2.23201078,4.73,44.334,51.379,1.39,160.0,34,44,,
T,2025-04-08 11:34:40,53.46780093,-2.23200208,4.64,44.911,51.379,1.39,159.0,34,44,,
T,2025-04-08 11:34:41,53.46778494,-2.23199577,4.68,46.041,51.379,1.41,161.0,34,44,,
T,2025-04-08 11:34:42,53.46776623,-2.23199232,4.63,47.214,51.379,1.47,166.0,31,44,,
T,2025-04-08 11:34:43,53.46775131,-2.23198993,4.75,47.592,51.379,1.45,170.0,30,44,,
T,2025-04-08 11:34:44,53.46773675,-2.2319852,5.03,48.063,51.379,1.46,168.0,30,44,,
T,2025-04-08 11:34:45,53.46772123,-2.2319813,4.76,46.954,51.379,1.58,175.0,34,44,,
T,2025-04-08 11:34:46,53.46770461,-2.23197896,4.34,47.411,51.379,1.4,182.0,34,44,,
T,2025-04-08 11:34:47,53.46769475,-2.23198199,3.95,45.655,51.379,1.22,200.0,36,44,,
T,2025-04-08 11:34:48,53.46768163,-2.23198894,4.17,45.989,51.379,1.19,210.0,37,44,,
T,2025-04-08 11:34:49,53.46766987,-2.23198976,4.66,45.111,51.379,0.94,207.0,37,44,,
T,2025-04-08 11:34:50,53.46765678,-2.23199938,4.24,45.119,51.379,1.26,223.0,36,44,,
T,2025-04-08 11:34:51,53.467645,-2.23200736,4.13,45.42,51.379,1.16,227.0,36,44,,
T,2025-04-08 11:34:52,53.46763558,-2.23201505,4.05,46.242,51.379,1.15,234.0,36,44,,
T,2025-04-08 11:34:53,53.46762572,-2.23202413,3.88,46.372,51.379,1.17,235.0,36,44,,
T,2025-04-08 11:34:54,53.46761383,-2.23203457,3.79,46.43,51.379,1.14,226.0,36,44,,
T,2025-04-08 11:34:55,53.46760346,-2.23204402,3.79,46.557,51.379,1.05,227.0,35,44,,
T,2025-04-08 11:34:56,53.46759225,-2.23205729,3.79,46.369,51.379,1.16,222.0,35,44,,
T,2025-04-08 11:34:57,53.4675816,-2.23206579,3.79,46.227,51.379,1.14,215.0,35,44,,
T,2025-04-08 11:34:58,53.4675701,-2.232074,3.79,46.326,51.38,1.13,216.0,35,44,,
T,2025-04-08 11:34:59,53.46755942,-2.23208108,3.79,45.917,51.38,1.14,215.0,35,44,,
T,2025-04-08 11:35:00,53.46754949,-2.23208066,3.79,45.217,51.38,1.14,208.0,35,44,,
T,2025-04-08 11:35:01,53.46753949,-2.23207661,3.79,44.786,51.38,1.11,204.0,35,44,,
T,2025-04-08 11:35:02,53.46752955,-2.23207773,3.79,43.076,51.38,1.11,216.0,34,44,,
T,2025-04-08 11:35:03,53.46751899,-2.23208198,3.79,42.775,51.38,1.09,214.0,34,44,,
T,2025-04-08 11:35:04,53.4675092,-2.23208235,3.79,43.24,51.38,1.09,218.0,34,44,,
T,2025-04-08 11:35:05,53.46750042,-2.23208689,3.79,43.249,51.38,1.13,232.0,34,44,,
T,2025-04-08 11:35:06,53.46749336,-2.23209184,3.79,43.678,51.38,1.06,234.0,34,44,,
T,2025-04-08 11:35:07,53.46748627,-2.23209951,3.85,43.403,51.38,1.11,238.0,35,44,,
T,2025-04-08 11:35:08,53.4674781,-2.23210744,3.88,44.366,51.38,1.12,225.0,35,44,,
T,2025-04-08 11:35:09,53.46747086,-2.23211739,3.82,45.411,51.38,1.13,233.0,35,44,,
T,2025-04-08 11:35:10,53.46746477,-2.23212875,3.92,45.482,51.38,1.17,234.0,34,44,,
T,2025-04-08 11:35:11,53.4674597,-2.23213973,3.92,45.526,51.38,1.15,236.0,34,44,,
T,2025-04-08 11:35:12,53.46745444,-2.23215282,3.89,45.415,51.38,1.18,242.0,34,44,,
T,2025-04-08 11:35:13,53.46744892,-2.23216922,3.85,46.038,51.38,1.15,241.0,33,44,,
T,2025-04-08 11:35:14,53.46744055,-2.23218617,3.87,47.063,51.38,1.15,238.0,32,44,,
T,2025-04-08 11:35:15,53.46743227,-2.23220498,3.87,47.385,51.38,1.17,240.0,32,44,,
T,2025-04-08 11:35:16,53.46742626,-2.23222299,3.9,47.098,51.38,1.11,239.0,34,44,,
T,2025-04-08 11:35:17,53.46741831,-2.23223999,3.99,46.755,51.38,1.12,239.0,34,44,,
T,2025-04-08 11:35:18,53.46741006,-2.23225882,3.94,46.24,51.38,1.16,242.0,35,44,,
T,2025-04-08 11:35:19,53.46740641,-2.23227831,4.04,46.588,51.38,1.14,249.0,35,44,,
T,2025-04-08 11:35:20,53.46739918,-2.23228978,4.0,46.139,51.38,1.18,223.0,36,44,,
T,2025-04-08 11:35:21,53.46739279,-2.23230045,4.02,45.5,51.38,1.14,228.0,36,44,,
T,2025-04-08 11:35:22,53.46738833,-2.23231651,4.01,45.545,51.38,1.14,235.0,35,44,,
T,2025-04-08 11:35:23,53.46738377,-2.23233445,4.03,46.085,51.38,1.14,232.0,37,44,,
T,2025-04-08 11:35:24,53.46737804,-2.23234835,3.95,46.418,51.38,1.19,216.0,36,44,,
T,2025-04-08 11:35:25,53.46737123,-2.23235475,3.89,46.43,51.38,1.14,196.0,36,44,,
T,2025-04-08 11:35:26,53.46736412,-2.23235957,3.8,45.611,51.38,1.19,182.0,36,44,,
T,2025-04-08 11:35:27,53.46735767,-2.23236166,3.79,45.608,51.38,1.19,172.0,37,44,,
T,2025-04-08 11:35:28,53.46735249,-2.23236325,3.79,45.56,51.38,1.17,173.0,37,44,,
